index,date,region_code,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed,region
6923,2020-06-20,DE-SH,75.99051,6657090.6205319995,2439420.201408,17.05904700000002,0.003351,24.920465,4.66964,Schleswig-Holstein
6977,2020-06-21,DE-SH,67.75463,21325958.488829,2441154.937779,18.01196600000003,0.000837,43.157283,2.552445,Schleswig-Holstein
7031,2020-06-22,DE-SH,67.989419,18652751.106792003,2449447.395666,18.212443000000064,0.000465,44.246202000000004,4.1498919999999995,Schleswig-Holstein
7085,2020-06-23,DE-SH,65.610007,22650387.997319,2457046.845621,17.553717000000006,0.0,44.238159,2.337558,Schleswig-Holstein
7139,2020-06-24,DE-SH,65.601802,22042468.642538,2457437.5033509997,19.68838500000004,0.0,44.270331,2.765935,Schleswig-Holstein
7193,2020-06-25,DE-SH,68.362042,20040815.115281,2448382.217605,21.634969000000012,0.00011100000000000001,43.052279,4.794884,Schleswig-Holstein
7247,2020-06-26,DE-SH,67.129322,18745126.197051,2430832.657395,23.18275299999999,5.6000000000000006e-05,44.171135,3.697254,Schleswig-Holstein
7301,2020-06-27,DE-SH,75.957166,16994997.818588,2416256.5068139997,22.201354000000038,0.0019440000000000002,39.356122,2.626003,Schleswig-Holstein
7355,2020-06-28,DE-SH,77.76643299999999,4773063.363047,2420553.716488,18.056824000000063,0.0032869999999999996,25.548257,3.5026269999999995,Schleswig-Holstein
7409,2020-06-29,DE-SH,63.880233999999994,14230450.062556,2416192.612936,17.17307900000003,0.001987,37.891421,5.1147160000000005,Schleswig-Holstein
7463,2020-06-30,DE-SH,78.033208,6021241.684372,2405676.1482349997,15.208886000000007,0.005787,23.165773,6.760813000000001,Schleswig-Holstein
7517,2020-07-01,DE-SH,78.98048,7221008.1575070005,2404995.690795,17.02252900000002,0.00315,33.453083,4.230701,Schleswig-Holstein
7571,2020-07-02,DE-SH,77.593249,11914782.652815,2415930.5149689997,16.616551000000015,0.002832,31.182752,3.285167,Schleswig-Holstein
7625,2020-07-03,DE-SH,78.304071,6811285.3823730005,2426820.746984,16.006756000000053,0.002151,25.139857,3.546818,Schleswig-Holstein
7679,2020-07-04,DE-SH,89.187747,395122.66407,2417730.799933,16.180601000000024,0.007790999999999999,21.489723,6.213429,Schleswig-Holstein
7733,2020-07-05,DE-SH,81.907015,5312607.146448,2407201.914768,17.281154000000015,0.002779,27.611259999999998,7.030728999999999,Schleswig-Holstein
7787,2020-07-06,DE-SH,75.642339,12814662.737265,2416828.754915,14.041259000000025,0.006528,36.075961,7.099058,Schleswig-Holstein
7841,2020-07-07,DE-SH,75.926823,10780273.416889999,2432599.380809,13.40701400000006,0.003824,27.48034,4.794333,Schleswig-Holstein
7895,2020-07-08,DE-SH,72.538995,13840437.960679,2429912.063561,13.707375000000013,0.000785,36.653709,3.805474,Schleswig-Holstein
7949,2020-07-09,DE-SH,85.61062,1809413.199573,2425841.278038,12.115371000000039,0.005347,23.782842000000002,1.8869529999999999,Schleswig-Holstein
8003,2020-07-10,DE-SH,84.65955100000001,1643581.28569,2422212.1837580004,12.591473000000008,0.011768,24.748435999999998,3.8963970000000003,Schleswig-Holstein
8057,2020-07-11,DE-SH,72.134231,16129997.604557998,2447484.1100310003,13.866291999999987,0.000665,42.138517,4.572596,Schleswig-Holstein
8111,2020-07-12,DE-SH,71.787717,11198748.410858,2458754.634383,14.490210999999988,0.000346,34.053619,3.802975,Schleswig-Holstein
8165,2020-07-13,DE-SH,71.308113,13880312.217157999,2448903.682752,15.513009000000011,0.000127,30.888293,2.7416549999999997,Schleswig-Holstein
8219,2020-07-14,DE-SH,84.369061,3270288.603329,2428076.305853,15.249374000000046,0.006293,22.941019,2.74202,Schleswig-Holstein
8273,2020-07-15,DE-SH,80.032228,12918148.049598,2426313.6697939998,15.357430000000022,0.002703,31.277479999999997,2.595387,Schleswig-Holstein
8327,2020-07-16,DE-SH,73.213266,14212476.914208999,2435017.486707,15.849420000000066,0.0004,32.464701,2.053552,Schleswig-Holstein
8381,2020-07-17,DE-SH,71.691726,17641571.37042,2442982.703977,17.082637000000034,1.7e-05,42.296246999999994,2.029837,Schleswig-Holstein
8435,2020-07-18,DE-SH,69.42505899999999,9415302.432976,2440967.999888,19.32274300000006,7.4e-05,30.088471999999996,2.068547,Schleswig-Holstein
8489,2020-07-19,DE-SH,72.434905,6983289.19437,2431197.581434,20.286031000000037,0.000637,29.181859000000003,2.841445,Schleswig-Holstein
8543,2020-07-20,DE-SH,70.946169,14118236.063003,2438244.094839,16.275661000000014,0.0019210000000000002,37.843164,4.070489,Schleswig-Holstein
8597,2020-07-21,DE-SH,72.553173,14701500.941019,2446742.121314,14.654994000000045,0.000682,32.56345,3.575389,Schleswig-Holstein
8651,2020-07-22,DE-SH,71.317347,10873660.832887,2446947.538762,14.686004000000025,0.000554,31.360143,2.524512,Schleswig-Holstein
8705,2020-07-23,DE-SH,68.911078,9444620.692917999,2432545.290438,16.165503,0.000595,28.961572999999998,2.503124,Schleswig-Holstein
8759,2020-07-24,DE-SH,76.363457,9819714.802055,2416788.632373,17.09464900000006,0.0021739999999999997,29.881590999999997,4.558004,Schleswig-Holstein
8813,2020-07-25,DE-SH,79.905307,9318797.873101,2419075.889075,17.71085000000005,0.001157,24.274352,2.9514150000000003,Schleswig-Holstein
8867,2020-07-26,DE-SH,81.94001999999999,7314648.7071050005,2416989.302391,17.717308000000003,0.010703,30.367292,4.247786,Schleswig-Holstein
8921,2020-07-27,DE-SH,76.708473,3862622.0235699997,2425868.6757150004,17.62318300000004,0.003629,23.38874,3.284246,Schleswig-Holstein
8975,2020-07-28,DE-SH,70.566738,13558368.264522,2414592.712578,17.402175999999997,0.000672,32.823056,5.866769000000001,Schleswig-Holstein
9029,2020-07-29,DE-SH,73.371872,10623284.103887,2431817.429736,15.104379000000051,0.001137,23.527256,6.087398,Schleswig-Holstein
9083,2020-07-30,DE-SH,70.862814,8109987.800714999,2442500.952748,15.823571000000015,9.8e-05,30.773905,3.997583,Schleswig-Holstein
9137,2020-07-31,DE-SH,71.157012,17966367.794459,2440410.736819,17.835478000000023,0.0,34.955317,2.102305,Schleswig-Holstein
9191,2020-08-01,DE-SH,69.97659399999999,10813831.131814,2429240.749777,20.34261700000002,0.0030510000000000003,27.263628000000004,3.671669,Schleswig-Holstein
9245,2020-08-02,DE-SH,79.07504300000001,6855646.157507,2425743.984361,18.138090000000034,0.00139,27.88025,3.256509,Schleswig-Holstein
9299,2020-08-03,DE-SH,74.290504,13153224.690794999,2426357.701408,15.959458999999981,0.000521,30.658624,2.721982,Schleswig-Holstein
9353,2020-08-04,DE-SH,71.525865,13616613.156836,2431905.504915,15.365309000000025,0.0004,36.266309,2.730306,Schleswig-Holstein
9407,2020-08-05,DE-SH,60.74878199999999,13661052.977882002,2433368.75391,19.860681000000056,0.000478,33.164879,4.043229,Schleswig-Holstein
9461,2020-08-06,DE-SH,57.67110699999999,18435826.313673,2443443.169459,22.512891000000025,5e-06,37.584897,2.441132,Schleswig-Holstein
9515,2020-08-07,DE-SH,59.75399,19265347.105451003,2447605.6399689997,23.301823000000013,0.0,37.547364,2.679336,Schleswig-Holstein
9569,2020-08-08,DE-SH,67.603874,17363498.954423998,2444924.563114,23.96193900000003,3e-06,36.388293,2.088204,Schleswig-Holstein
9623,2020-08-09,DE-SH,62.776193000000006,13638050.544236,2442328.091935,23.59301400000004,9e-06,25.075067,2.815159,Schleswig-Holstein
9677,2020-08-10,DE-SH,69.395403,17105730.06345,2439938.73492,23.90445299999999,0.000776,35.865505,3.808004,Schleswig-Holstein
9731,2020-08-11,DE-SH,69.218075,18498904.788204,2443840.910188,23.474402999999995,2.2e-05,35.693923,4.6341730000000005,Schleswig-Holstein
9785,2020-08-12,DE-SH,65.145135,16308926.354781,2440355.681747,22.542663000000005,1e-05,35.082215999999995,4.646738,Schleswig-Holstein
9839,2020-08-13,DE-SH,63.639917000000004,18235560.265862,2431685.794013,21.901100999999983,1e-06,35.196604,4.388509,Schleswig-Holstein
9893,2020-08-14,DE-SH,67.080605,14324358.911081,2427382.016421,21.36620700000003,6.1e-05,32.288651,3.042491,Schleswig-Holstein
9947,2020-08-15,DE-SH,66.673697,15588693.896335999,2430620.531725,22.314616000000058,5.4000000000000005e-05,34.905719,2.478024,Schleswig-Holstein
10001,2020-08-16,DE-SH,59.113769999999995,13801227.180518,2426559.086014,23.583589000000018,1e-06,34.824397,3.257248,Schleswig-Holstein
10055,2020-08-17,DE-SH,62.354528,12788922.283735001,2417720.714812,22.597137000000032,0.000458,33.021001,3.1049,Schleswig-Holstein
10109,2020-08-18,DE-SH,77.159064,8128407.788203999,2417575.167337,20.358739000000014,0.002231,24.063896,2.691471,Schleswig-Holstein
10163,2020-08-19,DE-SH,71.397968,13862319.560769001,2418557.704535,19.860426000000018,0.000231,32.681859,2.122734,Schleswig-Holstein
10217,2020-08-20,DE-SH,74.738833,2963153.945375,2415922.105675,21.515815000000032,0.000662,18.215370999999998,2.992385,Schleswig-Holstein
10271,2020-08-21,DE-SH,80.13723900000001,3771254.747263,2417317.2155939997,21.875272999999993,0.00441,21.021895,3.702685,Schleswig-Holstein
