index,date,region_code,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed,region
10157,2020-08-19,DE-HE,68.533861,11333014.242682,2341026.766024,19.396184000000005,0.000233,33.132271,2.017684,Hessen
10211,2020-08-20,DE-HE,69.160798,9811006.373286,2339890.481753,22.681920000000048,0.001437,31.73694,2.41859,Hessen
10265,2020-08-21,DE-HE,62.055091000000004,12689410.035939,2342755.094665,24.751642000000004,0.0016190000000000002,27.315671999999996,3.186762,Hessen
10319,2020-08-22,DE-HE,65.066023,9479809.967951,2353199.5716009997,21.073701000000028,0.0035600000000000002,28.969247999999997,4.081258,Hessen
10373,2020-08-23,DE-HE,63.993187,10501305.181178,2354705.870785,18.047485999999992,0.0009400000000000001,27.623934999999996,3.9268959999999997,Hessen
10427,2020-08-24,DE-HE,67.544625,6517163.577899,2353282.247592,16.384830000000022,0.000721,20.254539,3.345929,Hessen
10481,2020-08-25,DE-HE,65.240002,4962445.514634999,2341897.773805,17.125381000000004,0.00037799999999999997,19.873657,3.502101,Hessen
10535,2020-08-26,DE-HE,59.04920500000001,2678778.642229,2340903.7539830003,18.056408000000033,0.000692,16.95628,7.632203,Hessen
10589,2020-08-27,DE-HE,64.93091,5275816.371897,2349848.5051869997,16.59854500000006,0.000733,21.185995000000002,2.70306,Hessen
10643,2020-08-28,DE-HE,71.275322,6071401.879678,2324517.712857,16.838427000000024,0.001959,18.66395,3.793315,Hessen
10697,2020-08-29,DE-HE,72.808719,6892044.685161,2328489.531493,15.212472000000048,0.000315,19.238607000000002,3.022062,Hessen
10751,2020-08-30,DE-HE,79.610024,2270467.984439,2337544.0858650003,14.463641000000052,0.0044740000000000005,17.405335,2.077121,Hessen
10805,2020-08-31,DE-HE,85.37603,6753532.395332,2355041.514635,14.377940000000024,0.002961,16.801037,2.1468689999999997,Hessen
10859,2020-09-01,DE-HE,76.100787,7651674.825676,2356275.1305110003,14.061487000000056,0.001199,20.593923999999998,2.43411,Hessen
10913,2020-09-02,DE-HE,68.136042,9683897.228974,2358232.329659,14.169335000000046,0.000213,24.653945999999998,1.623168,Hessen
10967,2020-09-03,DE-HE,76.552605,2140505.6333830003,2363622.6086509996,13.950275999999974,0.004125,16.995554000000002,2.896633,Hessen
11021,2020-09-04,DE-HE,71.099412,5480118.251575,2364383.860411,19.196218000000044,0.00031800000000000003,17.48907,2.924134,Hessen
11075,2020-09-05,DE-HE,77.274363,4964116.080261,2357013.808448,15.20242300000001,0.000391,17.368285,2.546956,Hessen
11129,2020-09-06,DE-HE,68.604912,6972059.658948,2361734.414691,12.907181000000037,4.3e-05,22.380141000000002,1.896022,Hessen
11183,2020-09-07,DE-HE,67.152979,10537519.821045,2370968.018618,13.582427999999993,6.4e-05,26.868099,1.608231,Hessen
11237,2020-09-08,DE-HE,62.740868000000006,11790903.037329,2375487.955261,16.032250000000033,3.3e-05,25.737681,2.510348,Hessen
11291,2020-09-09,DE-HE,69.586007,7422967.521767,2366115.332345,17.996424000000047,0.000174,23.17525,2.6686520000000002,Hessen
11345,2020-09-10,DE-HE,64.843118,9476154.472305,2363912.148944,16.16820100000001,0.000131,23.646906,2.355703,Hessen
11399,2020-09-11,DE-HE,65.172085,13939595.703594001,2356379.1526490003,15.309039000000041,1e-06,24.543535000000002,1.7498049999999998,Hessen
11453,2020-09-12,DE-HE,65.778221,13283187.022601,2361992.39598,17.325732000000016,0.0,24.202297,2.460499,Hessen
11507,2020-09-13,DE-HE,66.10629499999999,13546840.078548,2375958.874398,17.76443500000005,0.0,23.835865,1.653825,Hessen
11561,2020-09-14,DE-HE,63.473884999999996,11829403.351612,2374152.858559,20.015585999999985,0.0,23.444239000000003,2.335842,Hessen
11615,2020-09-15,DE-HE,63.927965,11018106.217117,2363805.07864,20.580457000000024,0.0,20.719526000000002,1.5508600000000001,Hessen
11669,2020-09-16,DE-HE,64.111783,6957573.343275,2361166.217488,20.47797700000001,0.00028700000000000004,14.773620000000001,2.386364,Hessen
11723,2020-09-17,DE-HE,61.979011,11112128.613746,2375207.1678400002,14.942858999999999,7.000000000000001e-06,23.136717,4.451882,Hessen
11777,2020-09-18,DE-HE,55.27306,13100113.587996,2372248.334568,14.17592000000002,0.0,23.950722,3.9799629999999997,Hessen
11831,2020-09-19,DE-HE,52.185796,13431555.356428,2360132.950445,14.54353100000003,0.0,23.731753,2.8885419999999997,Hessen
11885,2020-09-20,DE-HE,54.824567,11375385.999258999,2354279.960541,14.973148000000037,0.0,21.004076,2.5549619999999997,Hessen
11939,2020-09-21,DE-HE,59.089507,12451593.979622,2351504.539922,15.653838000000007,0.0,22.623194,1.7596319999999999,Hessen
11993,2020-09-22,DE-HE,62.375813,11523764.090033,2339722.310856,16.798997000000043,8e-06,21.691738,1.934402,Hessen
12047,2020-09-23,DE-HE,61.716494999999995,10748656.271212,2329796.7000740003,17.628601000000003,8e-06,18.755835,3.051734,Hessen
12101,2020-09-24,DE-HE,69.650267,8687092.615969,2324110.6985919997,15.546668000000068,0.00748,17.638755,4.651064,Hessen
12155,2020-09-25,DE-HE,77.591415,3074717.5456189997,2311368.388107,10.798681000000045,0.00139,9.845498,4.261131,Hessen
12209,2020-09-26,DE-HE,85.73842900000001,60148.016219000005,2308085.141997,8.62410600000004,0.013343,7.9251570000000005,3.191895,Hessen
12263,2020-09-27,DE-HE,85.788003,799046.703988,2322696.804279,8.953665,0.003878,7.2104479999999995,2.727944,Hessen
12317,2020-09-28,DE-HE,78.911025,3755479.8162050005,2340648.595406,10.197029999999984,0.000174,11.527973,2.1783099999999997,Hessen
12371,2020-09-29,DE-HE,90.75721999999999,798553.886492,2353536.019266,10.514714000000026,0.001167,6.916264999999999,2.171648,Hessen
12425,2020-09-30,DE-HE,87.547028,827292.2151489999,2349940.049555,12.562725,0.000217,9.177844,2.0213509999999997,Hessen
12479,2020-10-01,DE-HE,87.26082099999999,3373138.429557,2325728.0358470003,12.313062000000059,0.001098,8.582067,3.071046,Hessen
12533,2020-10-02,DE-HE,77.385838,4965800.043535,2302534.033346,14.148155000000031,0.0007559999999999999,10.170803999999999,4.358128,Hessen
12587,2020-10-03,DE-HE,84.441797,3083521.701973,2295217.9887,11.948841000000016,0.003084,9.078548,3.9836,Hessen
12641,2020-10-04,DE-HE,73.448025,3668351.641256,2309318.096888,10.569268000000022,0.001784,9.745091,5.645258,Hessen
12695,2020-10-05,DE-HE,83.639331,3040896.7272369997,2322302.607632,10.113031000000035,0.0037549999999999997,6.962949000000001,4.709568,Hessen
12749,2020-10-06,DE-HE,88.766745,617572.571658,2322400.870044,10.853568999999993,0.0084,6.478325,5.426436,Hessen
12803,2020-10-07,DE-HE,84.13703000000001,3038872.186458,2342904.517506,11.030423000000042,0.003807,8.247869999999999,4.561444,Hessen
12857,2020-10-08,DE-HE,88.177916,272009.374873,2354933.1909040003,11.511788000000024,0.002288,6.291219,5.2507410000000005,Hessen
12911,2020-10-09,DE-HE,93.347939,156848.34599,2356442.456187,11.964587000000051,0.007238,5.410152,2.87324,Hessen
12965,2020-10-10,DE-HE,78.088987,5206834.295572001,2360127.126621,8.663311000000022,0.000897,10.600593,3.520554,Hessen
13019,2020-10-11,DE-HE,78.227724,2838766.703964,2359083.612727,7.703314000000034,0.00043,11.040014999999999,2.5777080000000003,Hessen
13073,2020-10-12,DE-HE,87.0357,2934318.092164,2357615.222582,8.00658500000003,0.00099,7.148203,2.069604,Hessen
13127,2020-10-13,DE-HE,87.09924699999999,2803340.958688,2347408.1190259997,6.929866000000061,0.000144,5.331975,1.7478759999999998,Hessen
13181,2020-10-14,DE-HE,88.77470799999999,64766.037811,2347337.452853,6.824929000000054,0.007744,5.809558999999999,3.8066370000000003,Hessen
13235,2020-10-15,DE-HE,89.56132099999999,9046.015470999999,2353155.8409599997,7.681092000000035,0.0012929999999999999,4.7321230000000005,4.168883999999999,Hessen
13289,2020-10-16,DE-HE,84.337537,1200129.956963,2360389.923583,7.708769000000018,0.000729,5.374954,3.4889309999999996,Hessen
13343,2020-10-17,DE-HE,85.86447,748751.61066,2360254.2935349997,6.425150000000031,0.000508,4.9429419999999995,1.696806,Hessen
13397,2020-10-18,DE-HE,86.160706,3014457.287977,2365196.221008,6.355931999999996,0.00011599999999999999,5.965913,2.213994,Hessen
13451,2020-10-19,DE-HE,80.037207,4230971.440533999,2364280.485365,7.643033000000003,0.000182,8.450908,2.406975,Hessen
13505,2020-10-20,DE-HE,83.43966999999999,3095365.0077810003,2346752.04196,7.955119000000025,0.0015550000000000002,7.061875,3.328467,Hessen
