index,date,iso3166-2,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed
7290,2020-06-27,DE-BB,63.389563,17891075.641978,2405722.944075,23.565913000000023,0.000118,43.553352000000004,2.3856439999999997
7344,2020-06-28,DE-BB,70.193789,10135639.674742999,2410894.189995,21.75109200000003,0.002124,28.422295000000002,2.8852580000000003
7398,2020-06-29,DE-BB,66.209447,11054070.962089,2407890.132689,18.580474000000038,0.001623,33.503640000000004,2.00975
7452,2020-06-30,DE-BB,54.707429000000005,9206614.635513,2401383.398067,18.470906000000014,0.00011899999999999999,36.335426,4.5755930000000005
7506,2020-07-01,DE-BB,71.459241,4348853.795914,2398641.174554,19.704555000000028,0.009616,27.935225,3.5941129999999997
7560,2020-07-02,DE-BB,71.967016,13233724.786091,2405117.315905,19.570112999999992,0.0017350000000000002,35.645744,2.812757
7614,2020-07-03,DE-BB,66.08505600000001,11891069.268893,2417592.102373,18.830479000000025,0.001936,37.288476,3.475832
7668,2020-07-04,DE-BB,57.926818000000004,13945193.560068,2415200.150891,20.45043800000002,0.002991,33.9764,4.3298559999999995
7722,2020-07-05,DE-BB,66.383748,3152372.400044,2404375.967236,22.083821,0.00135,28.478785,5.057383
7776,2020-07-06,DE-BB,62.967729000000006,14900917.782325,2408279.670537,17.37075500000003,0.0009539999999999999,40.968868,5.355722
7830,2020-07-07,DE-BB,62.068752,7858415.251946,2422551.651644,15.61809900000003,0.00112,36.029626,3.9723040000000003
7884,2020-07-08,DE-BB,76.10834200000001,4994789.042964,2418650.839568,14.56480700000003,0.0016059999999999998,25.753452,2.778892
7938,2020-07-09,DE-BB,84.950902,1614192.582009,2413318.3188549997,16.423440000000028,0.008606,22.634697,2.6538009999999996
7992,2020-07-10,DE-BB,79.041848,7019316.3108210005,2406983.563645,18.104739999999993,0.004076,25.841326000000002,3.7055620000000005
8046,2020-07-11,DE-BB,65.357574,12204150.43761,2434363.644928,15.15152500000005,0.00010400000000000001,39.507406,2.956298
8100,2020-07-12,DE-BB,61.874327,12533344.220939,2444413.601745,15.492767000000015,0.000123,41.866432,2.725359
8154,2020-07-13,DE-BB,57.835243000000006,9939124.158047,2436093.1977150002,17.592129,0.0,38.790359,1.745443
8208,2020-07-14,DE-BB,51.327723,15114701.689681,2415423.7875349997,20.798329000000024,0.00010700000000000001,39.818227,2.5293069999999997
8262,2020-07-15,DE-BB,83.229067,3329285.590015,2411418.5507779997,16.23066700000004,0.007125,23.407984,2.028479
8316,2020-07-16,DE-BB,75.366721,13341773.840321,2418698.360469,16.108768999999995,0.0025670000000000003,31.989203999999997,2.361034
8370,2020-07-17,DE-BB,77.020137,6636611.554355999,2426427.080781,16.56765200000001,0.0010199999999999999,25.357771,2.373949
8424,2020-07-18,DE-BB,67.567324,11063165.004519,2427536.203615,20.049094000000025,0.000152,40.824504,1.3612959999999998
8478,2020-07-19,DE-BB,63.760226,16441100.798895001,2418721.716796,22.425805000000025,0.0017670000000000001,35.932965,1.6844139999999999
8532,2020-07-20,DE-BB,72.310771,9828394.166206,2420507.7094529998,19.316025000000025,0.007917,31.510921000000003,2.730208
8586,2020-07-21,DE-BB,59.410722,13230501.790359,2432249.733241,17.132093999999995,8.6e-05,41.354005,2.885336
8640,2020-07-22,DE-BB,58.485812,11285693.594025,2432289.453678,16.721349000000032,0.000305,36.722069,2.47949
8694,2020-07-23,DE-BB,58.902779,10572921.580279,2420837.619508,17.491232000000025,0.0007019999999999999,35.760482,1.767448
8748,2020-07-24,DE-BB,54.5938,14144625.596660998,2406117.733116,20.142803000000015,0.00044400000000000006,30.784333,3.4038769999999996
8802,2020-07-25,DE-BB,64.303838,10866827.391414,2410486.797828,20.087256000000025,0.000434,29.772784,1.845231
8856,2020-07-26,DE-BB,78.86984100000001,5188444.832162,2409193.515127,18.57692800000001,0.004982,26.493848999999997,2.554894
8910,2020-07-27,DE-BB,67.70926899999999,9753672.862039,2418314.8433970003,20.150060999999994,0.00042199999999999996,28.945518,2.0031779999999997
8964,2020-07-28,DE-BB,56.07258,12269012.498619,2405057.389468,22.347643000000062,0.00038199999999999996,32.129048,3.966675
9018,2020-07-29,DE-BB,54.952589,11238219.656289,2423007.8204240003,18.265375000000006,3.9e-05,33.354507,3.875599
9072,2020-07-30,DE-BB,55.41954499999999,17749728.434848,2429769.664951,17.51410000000004,1.9e-05,38.41401,2.78357
9126,2020-07-31,DE-BB,56.04418100000001,20058039.127793,2426376.287786,19.38143100000002,0.0,39.884007000000004,2.401063
9180,2020-08-01,DE-BB,51.96328,17928231.817474,2419052.70054,21.941326000000004,0.000218,40.696711,2.486242
9234,2020-08-02,DE-BB,73.214233,4627618.493472001,2411489.107394,20.13662000000005,0.00519,24.887271,2.0468029999999997
