index,date,iso3166-2,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed
4864,2020-05-13,DE-HB,75.208761,7344153.5,2428687.958333,7.340816000000018,0.002806,24.615385,3.979968
4918,2020-05-14,DE-HB,59.624306000000004,9486885.846153999,2444671.1698720003,8.025162000000023,3.3e-05,34.794872,3.9748930000000002
4972,2020-05-15,DE-HB,69.963098,8969494.230769001,2446636.50641,8.367903000000013,0.000547,24.128204999999998,4.407191
5026,2020-05-16,DE-HB,67.599787,8316327.269231,2446181.092949,11.319237000000044,0.000795,26.24359,4.3909720000000005
5080,2020-05-17,DE-HB,64.923078,10212427.948717998,2448738.266026,12.787661000000014,0.000153,32.243590000000005,4.733814
5134,2020-05-18,DE-HB,64.065064,6130321.346154,2446091.480769,15.21025400000002,0.00011,28.782051,4.709776000000001
5188,2020-05-19,DE-HB,71.79527900000001,7900958.679486999,2447362.737179,15.187468000000024,0.0006519999999999999,28.653846,3.9162
5242,2020-05-20,DE-HB,67.558599,6443825.692308,2452610.13141,15.527196000000004,4.1e-05,27.794871999999998,2.2265490000000003
5296,2020-05-21,DE-HB,58.443323,15133992.846154,2450141.753205,17.795458999999994,0.0,35.794872,2.5708330000000004
5350,2020-05-22,DE-HB,72.428206,726194.717949,2438690.4903849997,16.823129999999992,0.00896,29.076922999999997,3.248825
5404,2020-05-23,DE-HB,64.30326,8562858.057692,2443643.99359,14.600480000000005,0.0006259999999999999,27.730769,5.043643
5458,2020-05-24,DE-HB,74.710737,10236984.628205,2454981.25641,13.586868000000038,0.0075239999999999994,27.076922999999997,6.496368
5512,2020-05-25,DE-HB,72.856837,4327064.804487,2472815.711538,12.356250000000045,0.00042300000000000004,19.74359,6.102137
5566,2020-05-26,DE-HB,68.79626,12581921.525641,2481497.272436,14.373227999999983,2e-06,32.987179,1.8763349999999999
