date,region_code,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed,region
2020-05-10,DE-NW,72.37574599999999,4341362.705967,2366615.15551,14.107177000000036,0.0050030000000000005,28.470814,2.588899,Schleswig-Holstein
2020-05-10,DE-RP,79.860936,9659413.455177,2324119.765668,15.623106000000007,0.003356,31.299088,2.4161259999999998,Thüringen
2020-05-10,DE-SH,63.733532,11434672.800045,2413550.3731009997,13.373777000000018,0.000152,21.234583999999998,4.488551999999999,Baden-Württemberg
2020-05-10,DE-SL,75.98107900000001,12045356.616848,2325004.142663,16.892866000000026,0.001484,35.752717,2.897566,Bayern
2020-05-10,DE-SN,69.59055,10198905.844652,2331828.268145,16.521456999999998,0.0034509999999999996,24.633277,2.5116099999999997,Berlin
2020-05-10,DE-ST,61.060414,10293878.289445,2380026.9817029997,16.35410300000001,0.0013449999999999998,21.248989,2.188711,Brandenburg
2020-05-10,DE-TH,71.020028,8847808.814225,2313251.767483,15.425956999999983,0.004674,23.617983,2.0474330000000003,Bremen
2020-05-11,DE-BB,82.644472,335271.055433,2399945.8757849997,6.899739000000011,0.005741,15.076073000000001,4.248175,Saarland
2020-05-11,DE-BE,83.195308,48078.702851999995,2404787.2290209997,7.1105420000000095,0.00476,15.79021,4.805857,Sachsen
2020-05-11,DE-BW,90.464438,654201.92329,2276820.95557,8.297585000000026,0.020221,19.644557,4.094317,Sachsen-Anhalt
2020-05-11,DE-BY,87.514927,1632619.3195510001,2258746.783039,9.06282200000004,0.017038,20.859742999999998,3.8460199999999998,Schleswig-Holstein
2020-05-11,DE-HB,54.980821999999996,12944027.833333,2427810.461538,8.63797500000004,0.00045599999999999997,31.076922999999997,6.3586,Thüringen
2020-05-11,DE-HE,78.900849,713110.646105,2334992.191089,5.423171000000025,0.008295,17.279363,5.445288,Baden-Württemberg
2020-05-11,DE-HH,54.876862,12285556.780303,2420352.818182,7.721716000000015,0.00040599999999999995,32.030303,4.856944,Bayern
2020-05-11,DE-MV,63.492631,4630090.957140001,2412716.4991619997,6.928120000000035,0.002055,17.889973,5.300776,Berlin
