,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
920,2020-03-01,DE-BW,69.518895,6436111.604923001,2264950.9544720002,280.300717,0.0033909999999999995,8.551652,5.926637
974,2020-03-02,DE-BW,78.157673,2947502.866413,2249041.944245,277.857687,0.005166,7.478853999999999,3.7845660000000003
1028,2020-03-03,DE-BW,77.76781700000001,6192790.86954,2275380.1683610003,276.12744100000003,0.004202,6.507280000000001,4.238791
1082,2020-03-04,DE-BW,76.768376,5856216.621216,2293294.669921,275.958561,0.000512,7.022647999999999,2.8719069999999998
1136,2020-03-05,DE-BW,87.31116800000001,157448.63019300002,2260365.3070259998,277.664582,0.013049000000000002,5.339727,3.918937
1190,2020-03-06,DE-BW,83.596962,750395.151817,2263898.670441,277.36695299999997,0.008589,5.749018,7.152081
1244,2020-03-07,DE-BW,79.72204599999999,5709103.648428,2307544.002196,276.20061200000004,0.002052,7.1580770000000005,3.5214190000000003
1298,2020-03-08,DE-BW,71.159348,4007537.461261,2306268.635024,277.723407,0.00064,9.322394000000001,3.039144
1352,2020-03-09,DE-BW,82.727615,2818340.567108,2301055.519471,278.192029,0.006148,7.826439,3.874831
1406,2020-03-10,DE-BW,88.463986,2439.200721,2300014.687717,278.400529,0.011585999999999999,6.050612,6.314282
1460,2020-03-11,DE-BW,77.62086,2278969.036368,2306089.3076029997,284.505273,0.001185,8.397041999999999,6.700581
1514,2020-03-12,DE-BW,75.010071,4504570.949041001,2300605.330541,283.642135,0.002826,9.171713,6.363580000000001
1568,2020-03-13,DE-BW,64.09062800000001,8409800.147792999,2311753.115611,278.954277,0.00078,13.760342000000001,4.87286
1622,2020-03-14,DE-BW,72.611296,3891491.640138,2314353.894211,277.03632200000004,0.00035800000000000003,10.974578,1.630226
1676,2020-03-15,DE-BW,64.46459300000001,12356180.533395,2306472.574185,279.473303,0.0,14.779523999999999,2.401201
1730,2020-03-16,DE-BW,61.37308,11276855.939219,2313886.040097,282.539372,0.0,14.354517999999999,2.031714
1784,2020-03-17,DE-BW,70.853815,6338205.300439,2333229.764964,283.312682,0.000275,12.827825,1.926709
1838,2020-03-18,DE-BW,73.850038,9436230.444881,2329326.120349,283.34654700000004,1.9e-05,16.404899,1.47256
1892,2020-03-19,DE-BW,71.2762,10763331.258262,2319976.269355,284.374956,0.000147,16.73284,1.5176379999999998
1946,2020-03-20,DE-BW,74.03661600000001,9710569.890455,2312124.67749,283.845107,0.002439,16.799167999999998,2.428298
2000,2020-03-21,DE-BW,88.03748,458051.53054300003,2312260.094754,276.948351,0.005606,7.764271000000001,5.28941
2054,2020-03-22,DE-BW,60.23865,14006614.617286999,2323712.281893,275.24492200000003,1.4000000000000001e-05,17.872429,7.187438
2108,2020-03-23,DE-BW,44.236144,15754389.164317,2333402.084354,273.88678799999997,0.0,18.82667,6.434886
2162,2020-03-24,DE-BW,43.31162,15795330.328634,2328740.399642,274.55352,0.0,19.109776,5.663739
2216,2020-03-25,DE-BW,44.905762,15448718.091056,2313175.937254,275.08396600000003,1e-06,19.527386,6.033471
2270,2020-03-26,DE-BW,56.756313,14002186.459672,2302054.636006,275.611046,0.0,18.448579000000002,4.829907
2324,2020-03-27,DE-BW,60.671744,14768698.715276001,2299550.013404,279.627476,0.0,20.611047,2.703875
2378,2020-03-28,DE-BW,59.229954000000006,15219879.756875,2303998.572105,281.925077,1e-05,21.541253,2.382774
2432,2020-03-29,DE-BW,76.686251,2136130.948348,2311658.419055,276.30598,0.003018,9.618211,4.272655
2486,2020-03-30,DE-BW,56.952523,12073215.327421,2320201.576843,274.112158,0.000148,20.377398,4.596299
2540,2020-03-31,DE-BW,53.361444999999996,11571034.704183001,2321145.467241,274.719942,5.6999999999999996e-05,21.361914000000002,3.26021
2594,2020-04-01,DE-BW,51.448956,17144498.003004,2307836.627629,276.060046,0.0,23.69933,2.152357
2648,2020-04-02,DE-BW,50.819761,17243525.293275,2293976.993876,278.357917,0.0,23.864801999999997,2.149726
2702,2020-04-03,DE-BW,60.620364,9946287.497804,2303760.756009,278.887146,0.00015900000000000002,21.271089,2.54734
2756,2020-04-04,DE-BW,58.572911,15826314.302981,2317255.9302060003,280.663042,0.0,24.0,2.372203
2810,2020-04-05,DE-BW,50.804406,17822492.293968,2315843.538075,283.11697599999997,0.0,24.0,3.2136430000000002
2864,2020-04-06,DE-BW,49.57325,17762829.3945,2319860.029062,285.03968399999997,0.0,24.0,1.895577
2918,2020-04-07,DE-BW,46.954164,17719901.377398003,2329917.4770049998,286.537717,0.0,24.054541,2.751045
2972,2020-04-08,DE-BW,48.079127,17046570.604345,2322823.151202,286.644932,0.0,24.256067,1.9322810000000001
3026,2020-04-09,DE-BW,49.084026,12204029.154378999,2319875.2682,286.754929,2e-06,24.359602,1.8125810000000002
3080,2020-04-10,DE-BW,51.115464,16161357.799860999,2319703.296684,287.088072,0.0,24.760804,2.213918
3134,2020-04-11,DE-BW,51.018982,16256609.949619,2318181.9164549997,286.92348300000003,9e-06,24.963023,1.984003
3188,2020-04-12,DE-BW,50.782484000000004,15138078.378091,2304620.4296279997,287.37809599999997,0.000556,24.890917,2.130077
3242,2020-04-13,DE-BW,59.455528,13289880.618673,2302241.844407,284.127212,0.001105,23.493645,3.6236099999999998
3296,2020-04-14,DE-BW,51.384671999999995,12561514.673791999,2318487.691645,277.189743,9e-06,24.881442,2.8325080000000002
3350,2020-04-15,DE-BW,44.965776,19670173.278483998,2317581.431708,281.38441800000004,0.0,25.331176,2.581892
3404,2020-04-16,DE-BW,46.906282,15820448.351052,2307606.084758,286.249531,0.0,26.422001,1.975818
3458,2020-04-17,DE-BW,53.469131999999995,15386397.169170002,2302138.851225,288.68158700000004,9.2e-05,28.582621000000003,1.795235
3512,2020-04-18,DE-BW,60.550697,13924191.659348002,2301974.16709,288.82730899999996,0.000462,25.565981,2.419202
3566,2020-04-19,DE-BW,65.809368,13427488.235845,2299695.414433,287.518706,0.00046399999999999995,29.423619,3.6067160000000005
3620,2020-04-20,DE-BW,49.44631,18842253.714352,2295470.047146,285.707726,3.9e-05,30.896926,6.745294
3674,2020-04-21,DE-BW,40.411842,18035437.231107,2294271.0967180002,286.277486,0.0,30.667899,6.761474000000001
3728,2020-04-22,DE-BW,37.747618,20901607.223943,2302257.140513,287.088516,0.0,33.524151,4.897781
3782,2020-04-23,DE-BW,45.065459000000004,20918924.50104,2307712.619829,286.442529,0.0,33.888838,2.396411
3836,2020-04-24,DE-BW,48.720586,15158400.048301,2296254.904379,287.179821,0.0,28.698404999999998,3.237175
3890,2020-04-25,DE-BW,49.870754999999996,19374370.177720997,2290419.683326,286.08110899999997,4.6e-05,34.240813,2.47125
3944,2020-04-26,DE-BW,49.589639,16987832.172868,2289106.0473189997,285.777251,0.000999,33.816501,1.978711
3998,2020-04-27,DE-BW,55.907217,15627933.911023999,2287643.718569,287.97171299999997,0.000475,34.027271,2.310947
4052,2020-04-28,DE-BW,74.126645,3348484.3093080004,2282769.320834,285.987412,0.008634000000000001,17.889762,3.1821450000000002
4106,2020-04-29,DE-BW,77.486081,8193552.738097999,2287644.245031,284.213667,0.005432,22.691703,3.758393
4160,2020-04-30,DE-BW,78.802885,1658361.393741,2282532.584065,283.522574,0.005303,18.474925,4.413099
4214,2020-05-01,DE-BW,79.067673,7283014.852669001,2280297.652646,282.46109900000005,0.005672,19.385254999999997,4.353624
4268,2020-05-02,DE-BW,78.218563,11082229.695748,2293295.849434,281.321728,0.006178,23.598336,4.241709999999999
4322,2020-05-03,DE-BW,64.359475,11207981.718974,2307953.1941299997,283.351319,0.00013700000000000002,28.851166999999997,1.9203009999999998
4376,2020-05-04,DE-BW,75.933722,9891229.384446,2304798.9896580004,285.67634100000004,0.0035240000000000002,26.047839,2.889514
4430,2020-05-05,DE-BW,72.700817,5837928.261035,2306734.215623,282.98179700000003,0.002136,22.405593,2.569136
4484,2020-05-06,DE-BW,53.054761,19505699.997920003,2317770.155593,282.65417,2e-06,38.008089,2.786098
4538,2020-05-07,DE-BW,50.870658,22182562.490870997,2318242.307777,285.797359,0.0,39.279408000000004,1.76173
4592,2020-05-08,DE-BW,51.974262,16307861.263693,2306064.544661,289.730394,5.4000000000000005e-05,33.914259,2.066102
4646,2020-05-09,DE-BW,60.18569599999999,13157694.533857001,2294118.499018,290.193893,0.001663,33.18373,2.295938
4700,2020-05-10,DE-BW,69.282375,10073986.015138,2280471.2345740004,290.47601000000003,0.001811,34.716663,2.276002
4754,2020-05-11,DE-BW,90.464438,654201.92329,2276820.95557,281.447585,0.020221,19.644557,4.094317
4808,2020-05-12,DE-BW,65.304639,17453198.995262,2301622.496822,279.596144,6.7e-05,37.329559,2.736589
4862,2020-05-13,DE-BW,79.98423199999999,3710738.2807660005,2289625.570257,280.71256,0.008898,23.801017,2.32647
4916,2020-05-14,DE-BW,77.366534,3674108.4737839997,2296603.73648,282.01676499999996,0.001436,22.608043,3.5886400000000003
4970,2020-05-15,DE-BW,67.066344,6348476.343308999,2305194.33135,283.345947,0.0006190000000000001,25.866651,3.186538
5024,2020-05-16,DE-BW,61.039283999999995,19558924.186966002,2313836.688237,284.660095,5e-06,40.989369,1.981656
5078,2020-05-17,DE-BW,57.022263,20498655.173561,2317086.5467990004,286.187539,0.0,41.464294,2.077515
5132,2020-05-18,DE-BW,55.336443,22130785.958863,2319507.353594,288.44556600000004,0.0,41.752484,1.88467
5186,2020-05-19,DE-BW,51.377314,20206302.732609,2313770.8630689997,291.251811,2.6000000000000002e-05,41.058932,2.6703580000000002
5240,2020-05-20,DE-BW,60.44084399999999,9546256.401895,2313873.836723,290.13510299999996,0.000256,35.900855,2.172357
5294,2020-05-21,DE-BW,61.641802,17239003.018951003,2316275.038364,290.71596800000003,3.4e-05,42.343194,1.8133110000000001
5348,2020-05-22,DE-BW,60.773956999999996,5321530.669748001,2317012.833199,292.244058,0.000908,30.015715000000004,2.267377
5402,2020-05-23,DE-BW,83.608181,1307498.2504709999,2325170.431535,285.83092200000004,0.011746,21.063554,3.226755
5456,2020-05-24,DE-BW,65.89120799999999,12148472.283336999,2336999.885198,285.563824,0.0008300000000000001,37.231107,3.7734940000000003
5510,2020-05-25,DE-BW,67.709513,10590826.630229,2339656.385429,286.47449900000004,0.000685,28.451352000000004,2.817967
5564,2020-05-26,DE-BW,62.003717,13903004.628495,2341899.673215,286.36611800000003,1.4000000000000001e-05,37.773053000000004,2.5392959999999998
5618,2020-05-27,DE-BW,54.069017,22356211.078345,2338720.4605380003,287.947272,0.0,42.997227,2.562473
5672,2020-05-28,DE-BW,54.718515000000004,15603377.944997,2330330.00156,287.950534,0.000758,41.298590000000004,3.033894
5726,2020-05-29,DE-BW,52.320951,13869863.806101002,2321944.546857,286.767612,3.4e-05,41.695170000000005,3.884866
5780,2020-05-30,DE-BW,51.793608,13028402.661428,2313534.5693900003,286.722677,4.2e-05,38.20453,3.8426139999999998
5834,2020-05-31,DE-BW,50.878183,15226003.560897,2311466.079385,287.09904,0.0,41.33395,3.407267
5888,2020-06-01,DE-BW,49.837063,23112869.23596,2311136.733591,290.526064,0.0,47.502889,3.5977059999999996
5942,2020-06-02,DE-BW,49.094302,22863853.24012,2302901.212041,291.748748,5e-05,46.559048,2.154515
5996,2020-06-03,DE-BW,56.145549,13598862.234343,2279737.7602259996,291.270178,0.0025800000000000003,36.966258,2.356935
6050,2020-06-04,DE-BW,84.5717,1325608.7944450001,2262018.269471,287.14612400000004,0.009233,20.58031,3.255736
6104,2020-06-05,DE-BW,81.897827,6232874.741796,2268925.7481509997,284.549731,0.006254,24.192512,4.731268
6158,2020-06-06,DE-BW,85.75833,1967437.6164630002,2278364.236538,285.48085299999997,0.008622,26.823203000000003,3.835868
6212,2020-06-07,DE-BW,81.052002,2554197.0387669997,2289061.7504040003,285.03087,0.008115,27.211001,2.057044
6266,2020-06-08,DE-BW,70.230981,10383842.394846,2295846.55483,286.40313199999997,0.0017120000000000002,33.924890000000005,2.26167
6320,2020-06-09,DE-BW,85.62355,642024.597652,2298537.113011,285.308202,0.005959000000000001,24.342038,2.7125220000000003
6374,2020-06-10,DE-BW,88.398385,1751737.1351759997,2295336.388086,285.808807,0.006922,21.903628,2.388236
6428,2020-06-11,DE-BW,82.12460300000001,7203309.667957,2288476.2463020002,286.922341,0.003321,26.939681,1.845403
6482,2020-06-12,DE-BW,64.14418,21712202.756644,2282626.1553040002,291.973709,7.5e-05,48.80171,3.125289
6536,2020-06-13,DE-BW,67.37126500000001,11730228.407557001,2292741.87422,291.61938,0.004894,43.124798,3.288849
6590,2020-06-14,DE-BW,87.280263,1117781.362737,2302965.0835450003,287.565893,0.012484,22.99168,3.968657
6644,2020-06-15,DE-BW,84.143271,3161979.584036,2307962.37682,288.34385699999996,0.005835,26.896002000000003,2.57344
6698,2020-06-16,DE-BW,85.451697,5036195.035533,2303344.228969,288.659262,0.004267,27.061011999999998,1.65116
6752,2020-06-17,DE-BW,87.949161,3388610.12916,2294463.4756759997,288.01914500000004,0.015612000000000001,27.171713,2.64688
6806,2020-06-18,DE-BW,72.907133,14430247.6367,2299157.393286,288.88782799999996,0.0014199999999999998,44.851628999999996,2.481097
6860,2020-06-19,DE-BW,79.697855,4492667.235989,2308503.162584,287.896035,0.004419,29.737462,2.517709
6914,2020-06-20,DE-BW,74.192709,14461489.600878,2315341.524266,289.143431,0.00161,40.204066999999995,2.088134
6968,2020-06-21,DE-BW,65.914505,13402261.99584,2316414.301479,291.026777,0.000261,48.278946000000005,1.9561709999999999
7022,2020-06-22,DE-BW,63.95551700000001,14760472.234110998,2322411.2068990003,292.081171,0.00038500000000000003,45.363531,2.5821490000000002
7076,2020-06-23,DE-BW,60.705191000000006,20323895.207303,2321454.135371,292.74667900000003,4e-06,49.749249,2.671828
7130,2020-06-24,DE-BW,51.217621,23708225.690317,2315814.9243119997,293.402059,0.0,49.732147,3.3216099999999997
7184,2020-06-25,DE-BW,58.402995,18094369.335567,2308815.452854,292.92394,2e-05,47.865034,2.726789
7238,2020-06-26,DE-BW,70.24924399999999,15437655.135429,2300537.8702330003,292.955089,0.003356,44.347815999999995,2.581756
7292,2020-06-27,DE-BW,70.211395,14943193.811185999,2300817.1262419997,294.096301,0.003006,44.742315999999995,2.8493060000000003
7346,2020-06-28,DE-BW,75.559377,11646956.715738,2304970.771089,291.978844,0.011701000000000001,36.044373,3.192075
7400,2020-06-29,DE-BW,76.462742,11098406.30587,2301576.3078349996,289.997094,0.00403,40.431246,3.0136279999999998
7454,2020-06-30,DE-BW,65.128739,11776860.546567999,2299047.217414,290.78912599999995,5.4000000000000005e-05,38.914259,3.149652
7508,2020-07-01,DE-BW,65.005388,18026445.195748,2293363.625029,294.46032,0.000865,52.792235,3.031168
7562,2020-07-02,DE-BW,74.604659,8303747.23388,2299732.919575,291.754437,0.007087,33.045066,3.203013
7616,2020-07-03,DE-BW,62.576101,10091912.400046,2311184.38826,290.54498,0.00042699999999999997,45.886758,2.2829759999999997
7670,2020-07-04,DE-BW,58.841421,14872770.556968,2312753.626473,291.84212,3.4e-05,47.293275,2.901471
7724,2020-07-05,DE-BW,60.818735,7133808.829039,2307141.937428,294.689162,9.6e-05,39.788537,4.469476
7778,2020-07-06,DE-BW,60.997305000000004,14207868.663855,2308275.709036,289.980968,0.002073,47.105154,4.443402
7832,2020-07-07,DE-BW,56.730022,15484239.848047,2313276.928126,288.554781,3.3e-05,51.547955,1.703171
7886,2020-07-08,DE-BW,58.873764,13700494.513953,2308177.509013,290.94571099999996,0.000352,41.909175,2.843783
7940,2020-07-09,DE-BW,55.85110400000001,16752683.544257,2304347.169748,294.74689900000004,6.4e-05,48.128264,2.896229
7994,2020-07-10,DE-BW,57.819008,16750968.922117,2300956.9302060003,294.103939,0.004425,45.451121,4.1628680000000005
8048,2020-07-11,DE-BW,64.426633,11787439.66657,2318261.0658650002,289.669168,0.008357999999999999,45.905015,2.525137
8102,2020-07-12,DE-BW,53.18234399999999,16031615.957707,2323295.130691,289.95262,3.9e-05,50.678761,2.8189509999999998
8156,2020-07-13,DE-BW,50.422940000000004,17906576.61382,2315354.405766,291.098946,0.0,41.163393,2.622325
8210,2020-07-14,DE-BW,49.989184,12198162.477005001,2302037.678415,292.245211,0.000425,44.617518,1.882238
8264,2020-07-15,DE-BW,78.078874,4752091.026982,2301781.8025189997,288.99269300000003,0.007458,28.778368,2.278261
8318,2020-07-16,DE-BW,90.063598,345639.69448400004,2309233.403339,287.299621,0.007506999999999999,22.265773,2.58656
8372,2020-07-17,DE-BW,77.100306,7584158.844696,2312677.813323,289.26791000000003,0.0018739999999999998,33.276404,1.9307
8426,2020-07-18,DE-BW,60.817199,12466465.346429,2311763.2148720003,290.990068,3.8e-05,46.053385999999996,1.729224
8480,2020-07-19,DE-BW,58.117321999999994,14988206.120407,2306398.517217,292.957468,1.9e-05,45.874047,1.6221299999999998
8534,2020-07-20,DE-BW,55.565276000000004,16084335.017102,2307305.972383,294.361083,3.4e-05,45.978276,2.04395
8588,2020-07-21,DE-BW,59.261207999999996,17001214.676912,2315021.128091,293.051575,0.000808,46.966027000000004,2.3934189999999997
8642,2020-07-22,DE-BW,52.98389399999999,17920131.627917998,2313045.886873,292.877046,0.000801,46.109083,2.00104
8696,2020-07-23,DE-BW,53.232025,19722719.16293,2303794.97192,292.95705899999996,0.000604,45.640166,2.066893
8750,2020-07-24,DE-BW,58.256751,9202235.978103,2299010.761266,292.209436,0.001782,35.337416,2.343968
8804,2020-07-25,DE-BW,56.807036,12393342.067945,2299705.396291,293.91770299999996,0.000202,42.45297,2.249325
8858,2020-07-26,DE-BW,69.36717,10846318.523226,2301796.070603,292.475922,0.0079,35.39658,3.194301
8912,2020-07-27,DE-BW,57.836062,19706232.171481,2303085.670441,295.07662799999997,8e-06,44.552115,2.5375389999999998
8966,2020-07-28,DE-BW,56.46474499999999,15758964.047839,2301172.07875,295.49208,0.001546,40.066328000000006,3.941236
9020,2020-07-29,DE-BW,50.874787,20280523.45297,2312220.088225,293.056306,4.2e-05,45.243818,2.0271630000000003
9074,2020-07-30,DE-BW,44.773509999999995,22132464.390109,2312098.181361,294.907577,0.0,44.956783,1.6956060000000002
9128,2020-07-31,DE-BW,44.661804,21427772.30275,2306857.0670209997,298.073176,1.8e-05,44.418073,1.754311
9182,2020-08-01,DE-BW,52.554165000000005,15155968.437485998,2302862.558239,297.87332299999997,0.00145,41.431477,2.508464
9236,2020-08-02,DE-BW,77.952558,4742637.738445,2301175.79495,292.863565,0.010028,27.228565000000003,2.481346
9290,2020-08-03,DE-BW,84.890594,4423521.523111,2294671.905477,289.13734700000003,0.021039,26.319390000000002,2.2081869999999997
9344,2020-08-04,DE-BW,79.094259,9386360.997053,2304373.556679,288.117695,0.005665,30.092443,1.9451759999999998
9398,2020-08-05,DE-BW,63.673067,17849104.354287,2310198.617229,290.269813,1e-06,45.385486,2.641498
9452,2020-08-06,DE-BW,63.506139000000005,18542313.991449,2313545.843829,293.051779,0.0,44.937139,2.4579150000000003
9506,2020-08-07,DE-BW,61.773112,19879619.50728,2314356.6161889997,296.114694,1.9e-05,44.344118,2.328569
9560,2020-08-08,DE-BW,54.608075,20551957.407904,2314414.597412,297.141662,1e-06,43.81627,1.788
9614,2020-08-09,DE-BW,52.5118,19009680.100763,2308673.856309,297.556681,2.9999999999999997e-05,43.33187,2.071192
9668,2020-08-10,DE-BW,53.24804,19028008.227178,2302675.482378,297.74964700000004,0.00023199999999999997,42.352438,2.077559
9722,2020-08-11,DE-BW,59.38689399999999,16723657.580772,2305524.366073,297.624764,0.0014320000000000001,40.875896000000004,2.120933
9776,2020-08-12,DE-BW,62.051607,16843229.672984,2304004.391264,297.55086,0.001153,41.320314,2.235456
9830,2020-08-13,DE-BW,75.192598,3884079.3963769996,2303231.812168,294.032593,0.004575,26.530390999999998,2.103308
9884,2020-08-14,DE-BW,79.59751899999999,5907256.713080999,2303401.0610700003,292.943488,0.0065450000000000005,25.807026,2.0977799999999998
9938,2020-08-15,DE-BW,72.763688,13166572.724289,2301765.964814,294.305152,0.0016510000000000001,38.533626,1.677123
9992,2020-08-16,DE-BW,67.51411,15655875.765195,2294555.130229,295.27519900000004,0.00041,39.433095,2.210815
10046,2020-08-17,DE-BW,78.567541,6098242.697885,2296206.355385,292.068749,0.005635,26.703952,2.459101
10100,2020-08-18,DE-BW,71.76445600000001,11350642.278253,2297719.9652759996,291.8402,0.002758,37.649642,2.427664
10154,2020-08-19,DE-BW,69.138973,12288189.545413,2294640.1293619997,292.620741,0.000505,34.029119,1.583331
10208,2020-08-20,DE-BW,60.833061,15334119.857638,2294272.3659,296.697098,0.001097,37.508204,1.997743
10262,2020-08-21,DE-BW,55.883803,17276697.961174,2298785.961116,298.532946,0.000364,38.908019,2.553375
10316,2020-08-22,DE-BW,70.891108,7316346.958574001,2310971.3221630002,293.10749599999997,0.013087,26.605963,3.205701
10370,2020-08-23,DE-BW,62.823625,9855859.491911,2310956.657788,291.106869,0.000704,30.776288,3.3648309999999997
10424,2020-08-24,DE-BW,61.360482,8013372.681997,2308155.476889,289.45906,0.000279,30.120869,2.298454
10478,2020-08-25,DE-BW,60.180682,8198055.813034,2299175.72244,290.597072,7.000000000000001e-06,26.294199,2.368718
10532,2020-08-26,DE-BW,48.850558,16117967.491332998,2302084.280795,293.356273,2.3e-05,35.135428999999995,6.4712559999999995
10586,2020-08-27,DE-BW,60.63674,7956478.770625999,2303984.862549,290.062076,3.6e-05,25.616362,1.789367
10640,2020-08-28,DE-BW,78.416336,5460847.484343,2282568.4491560003,289.460906,0.010625,19.625838,2.987229
10694,2020-08-29,DE-BW,80.381582,2033504.417659,2283427.407788,287.81481099999996,0.0064670000000000005,20.084816,2.189809
10748,2020-08-30,DE-BW,91.97926899999999,88659.666486,2290351.424197,285.74323799999996,0.026674,15.230645,2.456354
10802,2020-08-31,DE-BW,84.581357,5994558.701468,2306071.852843,286.69307000000003,0.0039700000000000004,20.147446,1.767064
10856,2020-09-01,DE-BW,85.338312,5499395.169401,2305174.4533740003,286.749738,0.006111,18.692165,1.8095119999999998
10910,2020-09-02,DE-BW,74.993551,10987729.773746,2309119.6933790003,287.121258,0.000336,26.406747999999997,1.433209
10964,2020-09-03,DE-BW,67.744811,9084510.646869,2318810.296395,288.96366800000004,1.3000000000000001e-05,26.74532,2.126334
11018,2020-09-04,DE-BW,63.0848,15335913.326554,2320742.907499,292.522639,0.0,30.219552,2.070618
11072,2020-09-05,DE-BW,69.737229,10886421.792003999,2309513.8221630002,291.52365299999997,0.0006940000000000001,27.600647,3.107256
11126,2020-09-06,DE-BW,70.147965,3087174.1301349998,2311683.295413,287.842679,0.0027489999999999997,18.558817,1.926233
11180,2020-09-07,DE-BW,64.299702,9162170.102496,2320545.272302,287.27342200000004,0.000109,29.610121999999997,2.088245
11234,2020-09-08,DE-BW,65.832861,15807705.220476002,2328692.679166,288.450194,0.0,29.507510999999997,1.526267
11288,2020-09-09,DE-BW,65.002672,15631737.795932999,2319931.191125,290.285285,1e-06,29.260920000000002,1.826325
11342,2020-09-10,DE-BW,74.798466,5911658.101543,2313022.063843,290.334133,0.000412,21.465912,1.923427
11396,2020-09-11,DE-BW,73.540681,7525583.694939,2307166.779119,291.467748,0.000197,25.862722,1.568898
11450,2020-09-12,DE-BW,70.126077,13117703.820661,2314902.2016990003,291.731017,1e-06,27.384562,1.479451
11504,2020-09-13,DE-BW,67.775904,14600179.940373998,2327235.9606540003,292.22786,0.0,26.649873,1.664781
11558,2020-09-14,DE-BW,68.828652,14190326.6263,2324778.872198,292.87645699999996,0.0,25.451352,1.8320990000000001
11612,2020-09-15,DE-BW,66.480715,13670576.236653998,2316507.706494,293.41424900000004,2e-06,24.904091,1.5628790000000001
11666,2020-09-16,DE-BW,66.779558,7927445.295759,2312823.965334,292.90511000000004,0.000109,19.314073999999998,1.618918
11720,2020-09-17,DE-BW,72.455706,9271867.39762,2318368.032759,291.011297,9.2e-05,22.177951999999998,3.6034839999999995
11774,2020-09-18,DE-BW,68.238804,12752703.663277,2317785.502138,289.374092,3e-06,23.623064000000003,3.6999720000000003
11828,2020-09-19,DE-BW,68.74419300000001,13059850.503697999,2308490.186214,288.718785,4e-06,23.495725,1.9515619999999998
11882,2020-09-20,DE-BW,69.013088,11174688.186619,2302237.052577,289.37172000000004,6.3e-05,23.019875,1.9117970000000002
11936,2020-09-21,DE-BW,69.941926,10645992.890571,2302241.697539,289.931166,0.000651,24.0,1.496029
11990,2020-09-22,DE-BW,72.656814,10356046.333487,2294087.634504,290.800522,0.0017649999999999999,22.385486,1.687646
12044,2020-09-23,DE-BW,77.411118,6446842.092212,2287497.6286110003,289.510824,0.000588,15.889069000000001,2.7233509999999996
12098,2020-09-24,DE-BW,77.207676,6045948.317425,2281831.0849900004,288.898069,0.00924,13.923966,3.143586
12152,2020-09-25,DE-BW,82.109689,734735.3401939999,2269982.622544,282.438439,0.004876,11.339958,4.211075
12206,2020-09-26,DE-BW,86.360989,292645.645856,2269043.409926,279.86181,0.013322,10.131038,6.232406
12260,2020-09-27,DE-BW,79.092574,3272652.607291,2276609.938526,281.16404900000003,0.0033469999999999997,12.743702,3.52455
12314,2020-09-28,DE-BW,76.292674,6627035.988676,2293410.224925,282.350132,0.000312,18.854171,1.8265419999999999
12368,2020-09-29,DE-BW,89.80478000000001,141725.013813,2307776.480471,283.19146,0.0030510000000000003,8.241276,2.58025
12422,2020-09-30,DE-BW,83.068708,3454176.261454,2301365.9123529997,285.141048,0.000103,15.099145000000002,1.6501029999999999
