,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
3249,2020-04-13,DE-NW,56.387399,11320698.918864,2398104.47087,280.563844,0.00044400000000000006,17.975434,4.9805470000000005
3303,2020-04-14,DE-NW,59.20884,4098404.1311129997,2410696.403482,278.521125,0.000131,16.486139,2.8607099999999996
3357,2020-04-15,DE-NW,56.663596,17922221.107956,2405259.767748,281.962559,0.0,24.294118,1.740405
3411,2020-04-16,DE-NW,49.212008000000004,17169611.729322,2390487.941627,286.72179500000004,1.2e-05,23.348434,2.166194
3465,2020-04-17,DE-NW,56.635042000000006,17030767.451206,2389879.337897,285.69663199999997,5.2000000000000004e-05,25.100744,2.703153
3519,2020-04-18,DE-NW,66.212053,9448589.716757001,2387350.993746,286.42071,0.00253,22.830516,2.317479
3573,2020-04-19,DE-NW,57.145987,13298607.027102001,2394666.9874919998,285.042589,0.000454,23.075501000000003,3.828674
3627,2020-04-20,DE-NW,39.916802000000004,19646091.099842,2396880.568515,284.617789,0.0,26.186613,5.932855
3681,2020-04-21,DE-NW,39.888973,19796332.320938002,2395087.039835,286.038811,0.0,26.752309999999998,6.208304
3735,2020-04-22,DE-NW,39.941373,19939535.409511,2399603.897341,287.31856,0.0,27.411539,4.861321
3789,2020-04-23,DE-NW,45.71719,19847957.818795998,2396033.170723,287.655952,0.0,28.055894,2.527731
3843,2020-04-24,DE-NW,53.487965,18233406.915934,2380105.185091,286.2976,2e-06,27.624296,3.235086
3897,2020-04-25,DE-NW,60.206839,13701896.701938,2381599.828319,282.996134,1.8e-05,25.552175,2.443816
3951,2020-04-26,DE-NW,60.095234999999995,18151817.917285997,2377002.780426,284.049306,0.0,30.390805,1.657557
4005,2020-04-27,DE-NW,53.446881000000005,17074801.591841,2368740.2413790002,286.65556499999997,0.0,31.231913,2.136476
4059,2020-04-28,DE-NW,75.711966,3997208.7266730005,2360404.151116,285.671719,0.004922999999999999,22.753662,2.3979779999999997
4113,2020-04-29,DE-NW,76.267129,7791683.823811,2362180.123281,285.65049500000003,0.003646,20.694388,3.919973
4167,2020-04-30,DE-NW,75.200328,10890104.431147,2353336.769439,284.13072,0.007139,25.478702,4.688019000000001
4221,2020-05-01,DE-NW,76.75756899999999,11209058.682667999,2353268.744478,282.773675,0.0038009999999999997,23.749606,4.423808999999999
4275,2020-05-02,DE-NW,82.007873,7477892.736533999,2371661.2889900003,281.761715,0.006032,21.924723999999998,3.902745
4329,2020-05-03,DE-NW,73.204841,7185462.451544,2391390.3014419996,283.632222,0.0010960000000000002,25.368492,2.327394
4383,2020-05-04,DE-NW,73.090733,8530565.310232,2394010.673203,283.410879,0.003112,22.144692000000003,2.838016
4437,2020-05-05,DE-NW,58.851034,18005668.79716,2400949.646326,281.637079,2e-06,34.794005,2.777096
4491,2020-05-06,DE-NW,53.765715,21076629.101645,2409299.858238,283.492539,0.0,35.075952,2.062322
4545,2020-05-07,DE-NW,51.624356,20772969.813387,2405387.849842,285.730035,0.0,35.078882,1.441648
4599,2020-05-08,DE-NW,50.288021,16569501.243857998,2393426.650665,287.828689,0.0,32.464954,1.7011450000000001
4653,2020-05-09,DE-NW,51.582033,14239948.055894,2380659.0816430002,289.68111899999997,1.6e-05,32.755465,2.241726
4707,2020-05-10,DE-NW,72.37574599999999,4341362.705967,2366615.15551,287.257177,0.0050030000000000005,28.470814,2.588899
4761,2020-05-11,DE-NW,58.179223,7583752.045836,2379137.620802,280.30697000000004,0.001791,28.839306,5.718997
4815,2020-05-12,DE-NW,61.700527,6548476.5031550005,2392136.1774279997,279.607118,0.000139,30.401847999999998,2.222971
4869,2020-05-13,DE-NW,62.887978000000004,10570809.297949001,2382140.756818,280.995148,0.001032,32.859364,2.5442110000000002
4923,2020-05-14,DE-NW,56.037606000000004,13884813.158215,2394914.919709,281.251724,6e-06,36.091503,3.397686
4977,2020-05-15,DE-NW,58.212433999999995,17500992.25062,2400748.6117869997,281.713216,2.6000000000000002e-05,31.552626,2.706919
5031,2020-05-16,DE-NW,58.224323999999996,10104012.355419999,2402968.483773,284.153141,1.3000000000000001e-05,34.973856,2.634931
5085,2020-05-17,DE-NW,59.33976,13192600.15213,2406005.3165990002,285.158407,2e-06,36.337841,2.314565
5139,2020-05-18,DE-NW,55.081504,15702162.353617001,2404074.354181,288.527372,9e-06,36.93712,3.117687
5193,2020-05-19,DE-NW,55.128042,9276397.9476,2402066.714897,290.104444,0.000339,35.498084000000006,2.586496
5247,2020-05-20,DE-NW,70.1181,5053136.222222,2404383.98259,288.790831,0.00024300000000000002,24.03854,2.059307
5301,2020-05-21,DE-NW,59.085178000000006,20491329.774622,2401435.652355,291.263308,1.4999999999999999e-05,38.950868,1.808841
5355,2020-05-22,DE-NW,68.233646,1523109.085939,2394801.5376939997,291.63714100000004,0.003691,33.000902,3.287572
5409,2020-05-23,DE-NW,57.12909200000001,5491504.101419999,2404298.959714,287.415417,0.001564,32.485689,4.524761
5463,2020-05-24,DE-NW,75.772071,6934113.016453,2417202.751578,285.432411,0.002869,23.742168,4.598706
5517,2020-05-25,DE-NW,70.799592,9515687.469912,2427801.0828259997,287.35414,0.0008789999999999999,29.410412,3.8401940000000003
5571,2020-05-26,DE-NW,62.619372999999996,17858766.700023003,2433117.18819,287.420462,4e-06,38.781609,1.838536
5625,2020-05-27,DE-NW,56.594424,13736721.948839,2428450.565078,289.61515099999997,2.7000000000000002e-05,39.906919,2.6453900000000004
5679,2020-05-28,DE-NW,52.019743,23085803.908497002,2426222.635001,287.55744599999997,0.0,41.104575,3.762667
5733,2020-05-29,DE-NW,49.653758,22546649.081811998,2415378.5539220003,288.289403,0.0,41.339419,2.6617189999999997
5787,2020-05-30,DE-NW,45.84961,18321390.022538,2407149.6877389997,289.171912,0.0,41.147397,3.163078
5841,2020-05-31,DE-NW,51.345946000000005,14132805.787582,2404721.701487,288.43043900000004,0.0,38.177597,3.2919099999999997
5895,2020-06-01,DE-NW,49.03225,23021013.224701002,2402572.0237209997,291.17376,0.0,44.241378999999995,2.755863
5949,2020-06-02,DE-NW,46.232507,19257298.666216,2388719.707798,293.52307,5e-06,42.129816999999996,2.0223259999999996
6003,2020-06-03,DE-NW,52.700441000000005,15363499.131620001,2361173.375254,292.567589,0.00053,38.759747999999995,2.425241
6057,2020-06-04,DE-NW,86.785958,925108.911286,2342672.811866,286.064385,0.008204000000000001,18.066937,2.970263
6111,2020-06-05,DE-NW,83.564102,6585027.8380660005,2340419.629536,282.652691,0.010386,25.795582999999997,4.619783
6165,2020-06-06,DE-NW,64.938847,14824119.650439002,2352236.0742619997,284.83486800000003,0.003353,37.743520000000004,4.598857
6219,2020-06-07,DE-NW,63.046777,11334336.605477,2368971.329277,286.124722,0.00112,35.242732000000004,3.731449
6273,2020-06-08,DE-NW,73.331446,12635567.62238,2384334.363196,286.772475,0.002562,33.592968,2.124898
6327,2020-06-09,DE-NW,76.256603,8909216.889368,2391743.0135790003,286.936004,0.001847,28.455263000000002,2.720599
6381,2020-06-10,DE-NW,78.80314399999999,6973099.750282001,2386548.1877389997,287.634589,0.00134,28.222447999999996,2.065562
6435,2020-06-11,DE-NW,75.329351,7040989.337277001,2376718.86652,289.009046,0.001744,33.191571,1.9603970000000002
6489,2020-06-12,DE-NW,66.410333,17047787.208474,2370514.972842,293.29542599999996,0.000646,45.539328000000005,3.39969
6543,2020-06-13,DE-NW,67.071083,13378629.161596,2376545.1503830003,294.144246,0.005618,43.580121999999996,2.3641099999999997
6597,2020-06-14,DE-NW,83.047927,4843669.702726999,2383065.462024,291.31383700000004,0.011720999999999999,25.310345,2.848904
6651,2020-06-15,DE-NW,78.87688100000001,3522447.773355,2390013.590771,290.877141,0.00515,32.435429,2.342836
6705,2020-06-16,DE-NW,83.40499399999999,2288473.266706,2387372.871986,290.597941,0.003704,30.867253,1.6767029999999998
6759,2020-06-17,DE-NW,80.274043,8092553.888156,2378496.01803,291.490276,0.011387000000000001,32.471264,1.979855
6813,2020-06-18,DE-NW,80.28459699999999,4889905.928626,2379361.797442,290.48071200000004,0.00403,32.615731,2.089094
6867,2020-06-19,DE-NW,69.78264899999999,13147031.117647,2388923.180584,291.436716,0.000641,40.050484999999995,2.838611
6921,2020-06-20,DE-NW,67.472483,12689018.191233,2399821.647341,290.703357,0.00015800000000000002,43.187965000000005,2.545671
6975,2020-06-21,DE-NW,62.421769999999995,12125382.647059,2398446.465686,292.498991,0.000129,45.622493,2.0928869999999997
7029,2020-06-22,DE-NW,68.958182,10323791.039892,2408853.667568,291.176378,0.000488,38.755465,2.355788
7083,2020-06-23,DE-NW,58.354176,22508372.283074,2410645.7363650003,293.215504,0.0,46.929006,1.652887
7137,2020-06-24,DE-NW,51.76525,23091135.580347,2405411.344997,294.78472999999997,0.0,46.712193,2.949898
7191,2020-06-25,DE-NW,59.066033,17401056.180753,2395857.959376,295.33612,6.7e-05,45.45346,3.222873
7245,2020-06-26,DE-NW,54.666183,21615834.711742003,2381105.384945,296.199636,0.001317,46.717827,3.061864
7299,2020-06-27,DE-NW,64.160926,13087391.587559,2375495.9423599998,295.657435,0.0032649999999999997,41.561865999999995,3.8363300000000002
7353,2020-06-28,DE-NW,66.31456800000001,5217646.59973,2381737.8033580002,291.31627000000003,0.0008640000000000001,31.816091999999998,3.829575
7407,2020-06-29,DE-NW,61.004171,13046473.233378,2379258.882466,289.63333,0.001103,41.904891,4.33451
7461,2020-06-30,DE-NW,61.84771,4248118.130057,2373741.077586,289.969294,0.002118,33.771693,5.4262120000000005
7515,2020-07-01,DE-NW,84.582712,2503888.280468,2369267.621704,290.857217,0.018121,27.89272,3.8738980000000005
7569,2020-07-02,DE-NW,78.27908199999999,7660265.818008,2378598.6063779998,289.663064,0.002395,35.822177,3.320127
7623,2020-07-03,DE-NW,73.42084100000001,6353666.611393,2391047.011607,289.49827799999997,0.0008460000000000001,31.218615999999997,3.844318
7677,2020-07-04,DE-NW,71.18345699999999,3129664.839338,2386159.389002,291.124258,0.001971,30.658778,5.309451
7731,2020-07-05,DE-NW,75.307588,2357446.319163,2378060.924048,292.603313,0.001696,27.787469,6.436968
7785,2020-07-06,DE-NW,70.951105,12523591.08677,2388998.070825,287.297528,0.002903,37.181429,5.205741000000001
7839,2020-07-07,DE-NW,70.01615600000001,10318915.631057002,2396788.362351,287.721827,0.001086,40.66847,2.742163
7893,2020-07-08,DE-NW,88.558167,199219.14694200002,2388679.940444,287.10177799999997,0.006456999999999999,23.703178,2.324805
7947,2020-07-09,DE-NW,84.224917,3942478.282574,2381540.412384,290.862288,0.00433,28.550371999999996,3.597695
8001,2020-07-10,DE-NW,81.200439,5360208.477462,2382789.460953,288.675398,0.002643,28.383142,3.6349160000000005
8055,2020-07-11,DE-NW,70.954598,13680390.744647,2408091.9455150003,287.190687,0.0008960000000000001,41.983773,1.939472
8109,2020-07-12,DE-NW,64.238316,12862276.832319,2415284.837616,288.574548,0.000194,46.433401,1.8080619999999998
8163,2020-07-13,DE-NW,57.265062,17070457.413792998,2403559.8129930003,291.16328799999997,1e-06,46.725941,1.60127
8217,2020-07-14,DE-NW,73.16167800000001,9041248.972842,2386276.0594430002,289.537431,0.0033640000000000002,38.826459,1.883103
8271,2020-07-15,DE-NW,73.184812,8059781.283976,2385154.1928669997,288.948254,0.0015140000000000002,34.684246,2.3438849999999998
8325,2020-07-16,DE-NW,87.31916899999999,1011137.869234,2391793.939824,288.06978399999997,0.0026850000000000003,24.147848,1.8591380000000002
8379,2020-07-17,DE-NW,77.20844100000001,7209017.368182001,2399673.910018,290.344431,0.0007480000000000001,36.011494,1.726405
8433,2020-07-18,DE-NW,66.144848,10210304.099955,2396017.5169599997,292.95943,0.00022999999999999998,38.179175,1.469603
8487,2020-07-19,DE-NW,60.1238,11529514.973405,2388748.142833,294.4736,0.00016999999999999999,39.298625,2.482393
8541,2020-07-20,DE-NW,68.126359,13001933.093644,2397122.249718,290.17794399999997,0.0007480000000000001,35.511382,2.779117
8595,2020-07-21,DE-NW,62.03555600000001,13310621.490872,2406463.860548,288.76827000000003,0.00010800000000000001,43.875592,2.387104
8649,2020-07-22,DE-NW,61.754425,11207139.419315,2403993.027102,288.951095,0.000113,40.856435,2.049083
8703,2020-07-23,DE-NW,56.866377,19546140.040342998,2390328.201882,291.305657,0.0,44.240252000000005,1.6528939999999999
8757,2020-07-24,DE-NW,64.597844,12231582.200023,2379923.817951,292.256786,0.0013800000000000002,35.835474,3.0339549999999997
8811,2020-07-25,DE-NW,71.49851600000001,5255786.385621,2378115.416554,292.541321,0.002601,29.564571,3.045836
8865,2020-07-26,DE-NW,73.450358,11356140.506649,2379075.8415599996,291.831067,0.012032,36.7167,3.8091470000000003
8919,2020-07-27,DE-NW,66.517545,7069111.128352,2380890.080741,292.465134,0.002026,35.770115000000004,2.7097759999999997
8973,2020-07-28,DE-NW,61.005072999999996,9086731.377507001,2380525.196755,292.21592000000004,0.000712,35.785891,4.5917
9027,2020-07-29,DE-NW,59.939949,10229324.026256,2397266.680696,290.040258,6.1e-05,37.860717,3.268647
9081,2020-07-30,DE-NW,55.771533,19645717.805274,2399599.2195180003,291.875091,0.0,40.853054,1.6780110000000001
9135,2020-07-31,DE-NW,48.021337,21068156.617534,2391024.037638,296.951825,0.0,41.025693,2.4290540000000003
9189,2020-08-01,DE-NW,63.155381999999996,11242861.178161,2385197.686782,296.434682,0.003322,38.280595,2.607148
9243,2020-08-02,DE-NW,70.554845,7121215.063895,2385787.224082,292.377796,0.002069,32.630381,2.680516
9297,2020-08-03,DE-NW,64.358789,10105359.855026,2383229.10142,289.985555,0.000161,36.69574,1.9952279999999998
9351,2020-08-04,DE-NW,62.219024,13329955.162046,2389928.156525,289.93414,0.000223,41.362632,2.199761
9405,2020-08-05,DE-NW,46.654236,20420039.680865,2391240.1355080004,293.97520699999995,0.0,41.180753,2.579377
9459,2020-08-06,DE-NW,42.737561,19956197.191346,2397867.223405,296.902917,0.0,41.280144,2.184966
9513,2020-08-07,DE-NW,43.359096,20273192.676133,2398908.281835,298.394695,0.0,40.904665,1.8423209999999999
9567,2020-08-08,DE-NW,44.699064,19530769.554203,2396749.3567729997,300.08356499999996,2.4e-05,40.564796,1.834666
9621,2020-08-09,DE-NW,58.501124,11569207.327586,2392330.91785,298.108125,0.001893,36.707685,2.42049
9675,2020-08-10,DE-NW,59.204036,15733867.688979002,2388109.021185,298.502411,0.001009,39.389678,2.935411
9729,2020-08-11,DE-NW,58.912096,14017338.931033999,2388999.348152,298.725549,0.00081,38.927654,3.13116
9783,2020-08-12,DE-NW,64.17834599999999,15970748.382466,2386784.319529,297.450662,0.002863,37.311246000000004,3.094894
9837,2020-08-13,DE-NW,68.648549,7927217.9572910005,2381018.538145,297.010404,0.003621,33.901734999999995,2.250644
9891,2020-08-14,DE-NW,74.946736,5719860.353476,2382724.089588,295.650589,0.006945000000000001,32.204417,2.04351
9945,2020-08-15,DE-NW,84.244372,7671626.043497999,2385894.484167,294.058696,0.005268999999999999,26.462024,1.52958
9999,2020-08-16,DE-NW,74.004048,13253515.604237,2378084.85249,295.945648,0.0067079999999999996,35.269551,2.325903
10053,2020-08-17,DE-NW,79.965779,3769044.9371760003,2375075.292484,293.172595,0.007225,28.638720000000003,2.01342
10107,2020-08-18,DE-NW,74.93694599999999,11811019.763804,2377534.118041,291.964478,0.00146,31.500338,2.446221
10161,2020-08-19,DE-NW,65.763841,9333990.020058999,2373967.082939,293.751586,0.000604,34.219291999999996,2.413449
10215,2020-08-20,DE-NW,66.851046,8258475.767185001,2371403.201657,297.095806,0.001116,25.830291,3.127226
10269,2020-08-21,DE-NW,64.92125,6047105.093025,2375134.788032,297.44738,0.005634,28.617309000000002,3.337007
10323,2020-08-22,DE-NW,63.525597999999995,11409650.668019,2386316.452727,293.52144,0.000371,31.179851,4.301387
10377,2020-08-23,DE-NW,72.383402,8504754.873338,2388801.555556,290.221125,0.0010710000000000001,23.721432999999998,4.523308
10431,2020-08-24,DE-NW,74.947023,5411357.366013,2387418.070318,289.238115,0.001297,21.112689000000003,3.841856
10485,2020-08-25,DE-NW,74.91640799999999,2173614.503634,2373092.8145709997,289.994152,0.001968,23.628127,3.8002010000000004
10539,2020-08-26,DE-NW,74.157425,1125219.908689,2372646.345729,289.55309900000003,0.001853,17.010142000000002,8.223749
10593,2020-08-27,DE-NW,72.810644,5245911.20577,2383994.7268990004,289.56537599999996,0.002652,23.908722,2.386091
10647,2020-08-28,DE-NW,72.712651,8270871.2241940005,2356641.9291189997,289.675801,0.001808,22.888664000000002,3.870685
10701,2020-08-29,DE-NW,73.206029,11093161.919315,2361771.333446,288.33423700000003,0.000674,26.322064,3.146687
10755,2020-08-30,DE-NW,77.846112,5353327.905736,2374815.42309,288.269742,0.001254,21.919766,2.029815
10809,2020-08-31,DE-NW,76.009124,6102745.670554,2393687.899876,288.369977,0.001085,20.107956,2.48793
10863,2020-09-01,DE-NW,74.139126,7872105.662214999,2395200.9166099997,287.484225,0.000585,24.60311,1.824012
10917,2020-09-02,DE-NW,67.919224,11638269.052964,2395075.950079,287.662256,0.000113,29.491547999999998,1.570819
10971,2020-09-03,DE-NW,81.853375,466934.53306000005,2396057.154722,287.275941,0.008636,18.475096,3.350826
11025,2020-09-04,DE-NW,83.764966,4505678.516396,2398571.173146,291.12922000000003,0.002101,16.654270999999998,3.293389
11079,2020-09-05,DE-NW,79.47264799999999,4623581.502789,2394257.8904669997,287.270343,0.001047,19.246338,2.725568
11133,2020-09-06,DE-NW,73.727515,9101409.958756,2398209.019664,286.162961,0.000281,24.260085999999998,2.209323
11187,2020-09-07,DE-NW,72.406779,8264000.868605,2407171.6317330003,287.24009,0.00021,25.057021,2.03539
11241,2020-09-08,DE-NW,76.783275,3480693.436475,2410465.47842,289.186975,0.000138,16.59432,3.029366
11295,2020-09-09,DE-NW,83.092737,2027159.4344150003,2401899.037075,290.84589700000004,0.001165,15.670273000000002,3.174435
11349,2020-09-10,DE-NW,72.464596,7571042.64503,2402180.703291,287.282741,4e-05,23.563444,1.661102
11403,2020-09-11,DE-NW,70.933679,12577014.937345,2392205.472898,287.545989,0.0,24.020284,1.600894
11457,2020-09-12,DE-NW,72.9753,11492878.93757,2398222.177259,288.628621,1e-05,23.485012,2.755604
11511,2020-09-13,DE-NW,71.740654,12525651.163624,2411301.102152,290.017975,0.0,23.657652,1.969416
11565,2020-09-14,DE-NW,62.694860999999996,12947740.401397001,2408342.546879,293.83985,0.0,23.890241,2.042446
11619,2020-09-15,DE-NW,59.68538,11097284.739464,2398089.751352,295.389658,0.0,22.074375,1.515087
11673,2020-09-16,DE-NW,66.790971,11435342.835925,2399546.1200139998,293.244536,6.9e-05,22.995267000000002,3.071904
11727,2020-09-17,DE-NW,62.511168000000005,10937436.08339,2415353.297667,287.275762,5e-06,23.514988,3.6433739999999997
11781,2020-09-18,DE-NW,55.063836,12971686.485463,2408731.577868,287.66738399999997,0.0,23.126437,3.700193
11835,2020-09-19,DE-NW,49.203241,12860117.736984,2395798.328431,289.153331,0.0,22.622718,2.830303
11889,2020-09-20,DE-NW,53.522321999999996,12042729.780032001,2391838.208305,288.71988500000003,0.0,21.741041,2.441247
11943,2020-09-21,DE-NW,58.571994,12209101.170611,2387744.0926860003,289.265207,0.0,20.868605,1.5857709999999998
11997,2020-09-22,DE-NW,62.137702000000004,11949055.439486,2374402.5266509997,289.529769,0.0,19.720307000000002,1.485101
12051,2020-09-23,DE-NW,62.592112,9935430.473969,2361642.402243,290.518715,0.000628,17.922696,3.127673
12105,2020-09-24,DE-NW,66.234371,7504242.569078,2355216.778623,288.363853,0.005364,16.634438,4.723235
12159,2020-09-25,DE-NW,75.260841,4905925.704136,2342661.599842,284.35243199999996,0.001594,12.401622999999999,4.408302
12213,2020-09-26,DE-NW,86.860502,432772.576139,2343103.748366,283.045377,0.018940000000000002,8.393735000000001,3.258898
12267,2020-09-27,DE-NW,84.467166,1050749.0443290002,2356719.045245,283.686098,0.0038380000000000003,8.518367999999999,2.475648
12321,2020-09-28,DE-NW,83.625337,528162.4176180001,2374824.588573,284.155406,0.0008300000000000001,9.758395,2.3248330000000004
12375,2020-09-29,DE-NW,90.204392,1695587.656044,2388103.423935,284.694317,0.002841,8.60018,2.1702790000000003
12429,2020-09-30,DE-NW,85.958398,1888077.7577119998,2383633.921174,287.345131,0.000576,11.709263,2.3980810000000004
