,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
1,2020-02-13,DE-BE,76.065297,1786373.222902,2408181.7027970003,276.844633,0.0035229999999999997,4.671329,4.761508999999999
55,2020-02-14,DE-BE,93.20614599999999,188050.73601400002,2425379.4300700002,276.969991,0.000322,0.643357,2.29662
109,2020-02-15,DE-BE,81.577388,1411348.291084,2434691.0262240004,278.78312900000003,4e-06,4.986014,4.266375
163,2020-02-16,DE-BE,59.40955699999999,81840.16297,2402813.153846,284.81442599999997,0.0023239999999999997,4.622378,7.008421
217,2020-02-17,DE-BE,62.309206999999994,927161.193182,2414022.65035,282.663694,0.001129,4.93007,6.874067999999999
271,2020-02-18,DE-BE,70.38382800000001,3818026.828671,2426222.8986009997,280.01055099999996,0.002352,4.9930069999999995,6.597873
325,2020-02-19,DE-BE,80.905857,1589213.6215030001,2418611.515734,278.454482,0.00594,3.4335660000000003,6.232372
379,2020-02-20,DE-BE,80.80810100000001,934876.1013989999,2423727.22028,278.215299,0.001446,3.615385,4.85609
433,2020-02-21,DE-BE,73.233071,3180871.5646849996,2432057.3006990002,279.18444,0.003988,4.986014,6.8244169999999995
487,2020-02-22,DE-BE,63.467890000000004,832595.976836,2421976.4790209997,281.516695,0.00343,4.377622,7.964044
541,2020-02-23,DE-BE,83.258186,1270.661024,2406060.555944,279.746965,0.01659,2.9510490000000003,6.274825
595,2020-02-24,DE-BE,79.796093,345297.389642,2415231.012238,278.507723,0.006239,4.090909,5.794522
649,2020-02-25,DE-BE,74.395394,3176315.339161,2376131.106643,280.907343,0.0013210000000000001,5.0069930000000005,5.73514
703,2020-02-26,DE-BE,90.96182900000001,807675.34528,2373126.3881119997,275.969091,0.002376,3.5804199999999997,3.9859269999999998
757,2020-02-27,DE-BE,81.454139,3385435.2027970003,2388448.256993,276.605043,0.001732,4.412587,3.3947550000000004
811,2020-02-28,DE-BE,75.08135,4230922.45979,2412028.671329,276.959294,0.001802,5.1118879999999995,4.739219
