,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
3300,2020-04-14,DE-HH,62.92235,7561377.867424001,2447494.86553,278.871941,0.0,19.378788,4.645076
3354,2020-04-15,DE-HH,62.214268000000004,14348058.757576002,2443346.202652,282.688574,0.0,22.606060999999997,4.739994
3408,2020-04-16,DE-HH,67.212343,14171147.954545,2434346.606061,282.8488,0.0,19.05303,3.3686550000000004
3462,2020-04-17,DE-HH,58.760954000000005,17611615.409091,2437422.939394,282.703504,0.0,24.0,2.331692
3516,2020-04-18,DE-HH,46.266888,18410516.409091,2438204.409091,283.299433,0.0,24.0,3.988889
3570,2020-04-19,DE-HH,46.216319,18664178.560606,2449730.596591,282.113733,0.0,24.0,4.701830999999999
3624,2020-04-20,DE-HH,46.770959999999995,18697368.469697,2455795.818182,283.31325499999997,0.0,24.780303,5.142487
3678,2020-04-21,DE-HH,47.547096,18602286.80303,2455398.517045,284.750729,0.0,25.484848,6.20101
3732,2020-04-22,DE-HH,55.797886,18830274.378788,2455449.537879,284.98427999999996,0.0,26.0,4.505745
3786,2020-04-23,DE-HH,52.392487,18776675.060606,2443024.731061,287.09647,0.0,25.727273,2.226484
3840,2020-04-24,DE-HH,60.181914,18978361.136364,2417001.352273,284.68566699999997,1e-06,26.0,5.123485
3894,2020-04-25,DE-HH,62.517393000000006,7758361.1477270005,2420401.899621,283.92127400000004,6.3e-05,23.431818,3.4745269999999997
3948,2020-04-26,DE-HH,69.143907,6363136.272727,2420136.982955,281.350317,4e-06,20.44697,2.3642990000000004
4002,2020-04-27,DE-HH,56.047412,18251806.818182,2409572.452652,285.891667,0.0,26.0,1.987153
4056,2020-04-28,DE-HH,62.43200699999999,8949004.234848,2404396.073864,285.150632,0.00196,25.69697,3.0149310000000002
4110,2020-04-29,DE-HH,87.315087,1355285.730587,2402070.517045,283.019094,0.0031899999999999997,16.757576,2.611427
4164,2020-04-30,DE-HH,78.859373,5793805.666666999,2393363.50947,284.925312,0.012676,21.083333,3.525126
4218,2020-05-01,DE-HH,78.924181,10685644.833333,2390647.613636,283.406411,0.005841,22.878788,3.8421089999999998
4272,2020-05-02,DE-HH,77.652023,9851795.992424,2404822.914773,283.002113,0.0036119999999999998,18.113636,4.179451
4326,2020-05-03,DE-HH,75.936771,8294281.30303,2429985.251894,283.48677200000003,0.000491,18.992424,2.947727
4380,2020-05-04,DE-HH,65.782544,13460246.257576,2436739.973485,282.6654,6e-06,31.227272999999997,3.521181
4434,2020-05-05,DE-HH,59.816067000000004,16840206.613636,2443018.515152,282.06667200000004,0.000509,34.909091,3.4620580000000003
4488,2020-05-06,DE-HH,64.61158499999999,20561994.30303,2449911.477273,282.34668999999997,2e-06,35.0,3.9328279999999998
4542,2020-05-07,DE-HH,67.546116,15156271.939394,2445999.873106,283.931696,0.0,28.287878999999997,3.646275
4596,2020-05-08,DE-HH,61.395265,19454256.545454998,2436111.755682,285.274682,0.0,33.69697,1.9572919999999998
4650,2020-05-09,DE-HH,58.808932999999996,16921993.416667003,2426106.94697,288.897002,8.8e-05,34.25,1.479451
4704,2020-05-10,DE-HH,53.327904000000004,11876609.469697,2408622.030303,289.391163,0.00018999999999999998,28.704545,3.248043
4758,2020-05-11,DE-HH,54.876862,12285556.780303,2420352.818182,280.871716,0.00040599999999999995,32.030303,4.856944
4812,2020-05-12,DE-HH,73.211331,10735749.181818,2427506.742424,280.075667,0.002716,25.681818,4.029324
4866,2020-05-13,DE-HH,76.516228,8761159.465909,2422900.954545,280.856597,0.004543,23.325758,2.918497
4920,2020-05-14,DE-HH,60.37635699999999,10829953.863636,2438280.61553,281.121936,1.6e-05,34.75,3.2980739999999997
4974,2020-05-15,DE-HH,74.95200899999999,9343561.969697,2439405.210227,280.764102,0.00040199999999999996,21.439394,3.8339260000000004
5028,2020-05-16,DE-HH,65.900442,9179865.5,2439704.9242419996,284.129008,0.00043799999999999997,24.121212,4.011016000000001
5082,2020-05-17,DE-HH,66.361427,10157125.734848,2442124.791667,285.495267,0.00033999999999999997,30.068182,4.295580999999999
5136,2020-05-18,DE-HH,66.48667900000001,2352427.769886,2440204.982955,287.40041,0.000469,23.469697,3.8670449999999996
5190,2020-05-19,DE-HH,71.64263199999999,10641660.492424,2441159.835227,287.725547,0.000858,28.856060999999997,4.093079
5244,2020-05-20,DE-HH,61.189774,11730594.037879,2447846.708333,287.556847,0.0,32.469697,1.9572599999999998
5298,2020-05-21,DE-HH,55.861204,7882185.969697,2447558.829545,289.399556,0.0,32.909091,2.329672
5352,2020-05-22,DE-HH,66.836236,2946270.399621,2435706.74053,289.71515899999997,0.011372,34.05303,2.848895
5406,2020-05-23,DE-HH,76.155682,6497961.890152,2438052.596591,286.58437599999996,0.002053,27.060606,3.4090279999999997
5460,2020-05-24,DE-HH,74.84529599999999,8980896.522727,2447443.348485,285.619188,0.0037479999999999996,22.598485,5.305492
5514,2020-05-25,DE-HH,74.52279200000001,2291803.017045,2464556.3882580004,285.41853,0.00044,19.530303,5.013479
5568,2020-05-26,DE-HH,72.235166,6417580.890152,2476455.67803,287.461995,1.3000000000000001e-05,31.416666999999997,1.9370900000000002
5622,2020-05-27,DE-HH,64.78491,11040368.863636,2470871.0492419996,288.16165099999995,7.5e-05,35.560606,3.065436
5676,2020-05-28,DE-HH,59.783396999999994,19195164.090909,2469239.397727,287.070321,0.0,36.94697,3.060922
5730,2020-05-29,DE-HH,54.628126,22331076.272726998,2462297.871212,288.635893,0.0,37.0,1.8929610000000001
5784,2020-05-30,DE-HH,52.500189,16051673.477273,2455095.831439,288.801828,2.9999999999999997e-05,36.643939,3.041793
5838,2020-05-31,DE-HH,56.82623,9633908.734848,2452753.6117419996,288.583082,0.0,31.545455,4.351673
5892,2020-06-01,DE-HH,51.411807,22967251.075758,2451680.284091,290.199592,0.0,43.0,3.877588
5946,2020-06-02,DE-HH,48.262153000000005,20436884.257576,2433566.668561,292.97733900000003,0.0,42.924242,1.740625
6000,2020-06-03,DE-HH,62.418403000000005,11040210.924242,2403291.57197,291.834251,0.002036,39.333333,2.803851
6054,2020-06-04,DE-HH,82.932126,3333198.032197,2378020.092803,287.7542,0.015544999999999998,29.871212,2.906508
6108,2020-06-05,DE-HH,72.885258,13589341.696969999,2374224.4867419996,285.435069,0.006881999999999999,40.219697,4.889678
6162,2020-06-06,DE-HH,69.156504,14583532.901515,2389393.087121,285.065875,0.002691,37.893939,4.5317870000000005
6216,2020-06-07,DE-HH,67.31906500000001,16363395.628788,2406787.693182,286.62572400000005,0.000303,35.643939,3.974242
6270,2020-06-08,DE-HH,71.942643,11810281.265152,2425470.74053,287.626548,0.0009660000000000001,36.727273,1.7243060000000001
6324,2020-06-09,DE-HH,66.808049,9014724.204545,2435574.037879,288.391507,0.000426,38.075758,2.745644
6378,2020-06-10,DE-HH,62.33074499999999,13530279.196969999,2430774.780303,290.015717,0.000334,41.848485,3.498737
6432,2020-06-11,DE-HH,87.60640699999999,309580.850497,2422495.0492419996,288.796308,0.009414,24.075758,3.701578
6486,2020-06-12,DE-HH,80.817014,7154473.306817999,2420306.0132580004,291.750856,3.7e-05,33.098485,3.629545
6540,2020-06-13,DE-HH,90.185164,9831338.386364,2421670.757576,291.166096,0.022043,28.977272999999997,3.799748
6594,2020-06-14,DE-HH,83.50397199999999,1470121.594697,2424851.316288,290.880835,0.008053,21.424242,3.3495269999999997
6648,2020-06-15,DE-HH,63.502683999999995,16765302.151515,2429121.179924,292.03339900000003,1e-06,43.939394,2.942898
6702,2020-06-16,DE-HH,59.056314,19315166.060606,2426280.695076,293.324025,1.4000000000000001e-05,43.931818,1.85745
6756,2020-06-17,DE-HH,57.954198,17576509.045454998,2421150.598485,294.744283,0.0,43.931818,2.1352900000000004
6810,2020-06-18,DE-HH,70.923232,12120137.280303,2418182.467803,293.247008,0.007023000000000001,41.356061,2.78166
6864,2020-06-19,DE-HH,80.39173100000001,5251432.681818,2425239.785985,291.083938,0.003401,27.098484999999997,3.847696
6918,2020-06-20,DE-HH,69.830966,4030978.6969699995,2437030.774621,291.229445,0.001091,34.795455,4.363194
6972,2020-06-21,DE-HH,62.375977,21691957.954545002,2438590.806818,292.24785099999997,7.4e-05,44.075758,2.248832
7026,2020-06-22,DE-HH,60.830208999999996,18294253.621212,2446899.721591,292.758238,0.00053,44.151515,3.823548
7080,2020-06-23,DE-HH,57.663889000000005,23088932.621212,2453875.780303,292.098009,0.0,44.204545,2.170044
7134,2020-06-24,DE-HH,58.557449,21598833.833332997,2453125.397727,294.068496,0.0,44.242424,2.760543
7188,2020-06-25,DE-HH,64.349083,18718215.69697,2443382.106061,295.95338,0.00010800000000000001,43.893939,3.731439
7242,2020-06-26,DE-HH,57.459028,19184478.530303,2426945.878788,297.851703,2.8999999999999997e-05,44.280303,3.1637939999999998
7296,2020-06-27,DE-HH,68.139108,16802100.022726998,2413680.092803,296.728502,0.005971,41.651515,2.548359
7350,2020-06-28,DE-HH,75.20385,3249739.645833,2419001.166667,291.93721600000003,0.002428,31.060606,2.88065
7404,2020-06-29,DE-HH,58.613099,14752311.818182,2415187.456439,291.19154100000003,0.000368,42.939394,4.005619
7458,2020-06-30,DE-HH,69.407165,811455.2296399999,2406792.392045,288.818304,0.003936,24.962121,5.448516000000001
7512,2020-07-01,DE-HH,81.853391,6192924.920455,2404379.484848,290.3253,0.0063030000000000004,36.037879,3.485408
7566,2020-07-02,DE-HH,86.563666,7869845.583333001,2414144.104167,289.53740600000003,0.004821,29.856060999999997,2.68387
7620,2020-07-03,DE-HH,76.64021,9166167.174242,2425628.2632580004,290.381975,0.000768,30.863636,3.5274300000000003
7674,2020-07-04,DE-HH,83.029072,654027.417614,2418947.929924,290.05446,0.003428,21.871212,5.147727
7728,2020-07-05,DE-HH,80.50807900000001,3147368.386364,2408200.125,291.47775099999996,0.002535,26.159091,5.5553349999999995
7782,2020-07-06,DE-HH,76.214112,12508571.386364,2417637.778409,287.486926,0.005808,40.212121,5.906345
7836,2020-07-07,DE-HH,74.98409000000001,11154012.712121,2432105.933712,287.0852,0.002314,36.992424,4.079356
7890,2020-07-08,DE-HH,72.38150300000001,12405349.053030001,2428168.520833,287.294669,0.0011769999999999999,35.280303,3.02298
7944,2020-07-09,DE-HH,92.898738,79759.337417,2422017.0757580004,285.16562700000003,0.012754000000000001,24.484848,2.233649
7998,2020-07-10,DE-HH,87.972504,1350977.809659,2418744.1117419996,286.176042,0.012578,28.871212,3.618182
8052,2020-07-11,DE-HH,72.841571,15323655.401515,2446188.373106,287.122159,0.000807,42.166667,3.697317
8106,2020-07-12,DE-HH,69.113538,10721782.159091,2456868.102273,288.008082,0.000305,40.674242,2.991446
8160,2020-07-13,DE-HH,65.95748,17284739.628788,2446540.081439,289.717773,0.0,40.727273,2.027746
8214,2020-07-14,DE-HH,78.492266,6244513.393939,2426167.128788,289.29659,0.004634,35.310606,2.501673
8268,2020-07-15,DE-HH,74.47752,12907024.053030001,2423587.327652,289.878852,0.002,39.643939,2.579861
8322,2020-07-16,DE-HH,66.690877,12365785.909091,2431911.67803,289.974683,0.000223,39.954545,1.8095009999999998
8376,2020-07-17,DE-HH,64.196968,18471136.924242,2439881.910985,291.386423,0.0,43.143939,1.790625
8430,2020-07-18,DE-HH,63.016887,7355725.140152001,2438138.939394,293.366196,0.0,36.75,1.634691
8484,2020-07-19,DE-HH,66.571306,7720189.140152001,2428590.935606,294.422348,9.6e-05,35.136364,2.6020830000000004
8538,2020-07-20,DE-HH,69.132068,12209576.272727,2435595.429924,290.10312400000004,0.00314,35.909091,3.6664769999999995
8592,2020-07-21,DE-HH,72.205777,13972245.045455,2444979.982955,287.708267,0.00046399999999999995,32.856061,3.17803
8646,2020-07-22,DE-HH,69.65034399999999,9379134.25,2444384.032197,288.134096,0.000508,34.651515,2.5079860000000003
8700,2020-07-23,DE-HH,61.391445999999995,16943448.386364,2430647.179924,290.960416,0.0,39.136364,2.008996
8754,2020-07-24,DE-HH,70.688604,7925639.583333001,2415615.604167,291.40495,0.002977,33.280303,3.7303660000000005
8808,2020-07-25,DE-HH,75.350631,10587587.522727,2417568.306818,291.899335,0.001074,30.159090999999997,3.070076
8862,2020-07-26,DE-HH,79.058868,5428568.587121,2415855.149621,291.632929,0.011275,31.674242,3.394886
8916,2020-07-27,DE-HH,74.2042,3907755.706439,2424080.960227,291.387721,0.00255,35.727273,2.5657200000000002
8970,2020-07-28,DE-HH,67.496654,12514977.340909,2414208.935606,291.48444,0.000301,34.55303,4.673516
9024,2020-07-29,DE-HH,65.15824,8884244.882576,2431962.755682,289.26146,0.000556,31.083333000000003,5.175852
9078,2020-07-30,DE-HH,67.021403,9998135.204545,2441102.094697,289.169157,1.1e-05,33.977273,2.889394
9132,2020-07-31,DE-HH,63.070423,18644507.909091,2437169.975379,292.462061,0.0,38.0,1.800316
9186,2020-08-01,DE-HH,62.260920999999996,9150638.25,2426406.657197,295.148107,0.005111,33.681818,3.288478
9240,2020-08-02,DE-HH,76.873168,6280020.761364,2423760.9507580004,291.9494,0.0016640000000000001,34.227273,2.642298
9294,2020-08-03,DE-HH,72.283301,12527254.568182,2423619.183712,289.635797,0.000573,35.560606,2.7908779999999997
9348,2020-08-04,DE-HH,67.73326899999999,13829843.371212,2429386.242424,289.471338,7.099999999999999e-05,39.909091,2.548106
9402,2020-08-05,DE-HH,52.907796999999995,17469771.742424,2431841.952652,294.296869,0.0,40.181818,3.198611
9456,2020-08-06,DE-HH,47.921844,18245032.787879,2440625.373106,297.05946800000004,0.0,39.643939,1.9256630000000001
9510,2020-08-07,DE-HH,52.568813,19188814.424242,2443810.666667,297.835827,0.0,38.242424,2.507828
9564,2020-08-08,DE-HH,57.569191000000004,18010244.712121,2440784.210227,299.187814,2e-06,38.0,2.059628
9618,2020-08-09,DE-HH,56.84754,10946047.530303,2437674.7632580004,298.217268,2.8000000000000003e-05,30.651515000000003,2.962532
9672,2020-08-10,DE-HH,61.857639,14928664.454545,2435154.816288,298.703029,0.003087,36.931818,2.956629
9726,2020-08-11,DE-HH,57.37076999999999,18325369.954545002,2438864.386364,298.672699,1.6e-05,36.075758,3.8690029999999997
9780,2020-08-12,DE-HH,53.064868000000004,15919437.80303,2435553.532197,297.817078,0.0,36.0,3.768592
9834,2020-08-13,DE-HH,54.450537,16189197.55303,2426250.503788,297.15880699999997,1e-05,36.0,3.690372
9888,2020-08-14,DE-HH,58.351105000000004,10529035.106061,2422734.270833,296.78481600000003,0.000256,35.636364,2.285196
9942,2020-08-15,DE-HH,60.782702,13920291.075757999,2426284.880682,297.104417,5e-06,34.969697,2.1438759999999997
9996,2020-08-16,DE-HH,52.262659,13902724.462120999,2422667.323864,297.776261,1e-05,35.0,2.647569
10050,2020-08-17,DE-HH,60.807702,10761871.128788,2414856.61553,295.67420899999996,0.002888,34.939394,2.789994
10104,2020-08-18,DE-HH,76.253186,9154133.700758,2415569.873106,293.661807,0.002172,29.219696999999996,2.225253
10158,2020-08-19,DE-HH,68.68478499999999,14054636.090909,2416011.475379,293.609307,0.00013700000000000002,34.219697,1.6719380000000001
10212,2020-08-20,DE-HH,66.8631,3169441.75947,2413669.704545,296.19021499999997,0.000127,27.69697,2.662184
10266,2020-08-21,DE-HH,77.520076,2008841.852273,2415578.602273,295.84049500000003,0.003457,30.651515000000003,2.3700759999999996
10320,2020-08-22,DE-HH,76.15350500000001,8510274.617424,2421525.100379,292.778441,0.001017,28.015152,3.461679
10374,2020-08-23,DE-HH,78.083208,7462067.454545,2421472.318182,290.67380099999997,0.001871,23.931818,4.461269000000001
10428,2020-08-24,DE-HH,91.258049,2014311.9100380002,2421925.867424,287.893433,0.007723999999999999,18.106060999999997,3.227462
10482,2020-08-25,DE-HH,82.311488,5110076.125,2413496.577652,288.805244,0.005423,22.94697,3.1053029999999997
10536,2020-08-26,DE-HH,90.320202,344856.327888,2393743.729167,289.548715,0.012320999999999999,17.583333,6.470234
10590,2020-08-27,DE-HH,76.412216,5824290.42803,2422212.909091,288.776515,0.001037,22.840909,4.154261
10644,2020-08-28,DE-HH,77.91234,7803851.613636,2397089.977273,289.389399,0.005574,22.007576,2.791256
10698,2020-08-29,DE-HH,75.30404,10835141.893939,2400684.306818,289.31780200000003,0.00045999999999999996,23.704545,2.844034
10752,2020-08-30,DE-HH,72.312877,11265107.015152,2415127.613636,290.01808900000003,0.00040899999999999997,24.0,1.731218
10806,2020-08-31,DE-HH,73.212784,4893526.181818,2433476.7992419996,289.231693,0.000831,22.295455,2.59596
10860,2020-09-01,DE-HH,64.944191,9279966.189394,2438642.859848,288.115974,2e-06,24.530303,2.649179
10914,2020-09-02,DE-HH,72.96691899999999,8630351.946969999,2435653.873106,287.7566,7e-05,24.022727,1.945518
10968,2020-09-03,DE-HH,84.759749,2535381.913826,2432113.458333,286.978409,0.005743,23.219697,3.308523
11022,2020-09-04,DE-HH,80.561391,7341050.613636,2434713.903409,290.425535,0.000594,22.69697,3.083302
11076,2020-09-05,DE-HH,79.509659,7426469.155303,2429020.808712,287.994415,0.00558,22.734848,3.4005050000000003
11130,2020-09-06,DE-HH,81.428252,6601537.325758,2434408.655303,286.304072,0.00387,19.204545,3.148548
11184,2020-09-07,DE-HH,78.591664,6750763.871212,2444702.083333,287.90994,0.000394,20.795455,3.008681
11238,2020-09-08,DE-HH,84.157262,505017.73911,2444881.045455,289.558048,0.0006360000000000001,13.840909,4.397317
11292,2020-09-09,DE-HH,88.742517,1031399.4886360001,2436317.526515,290.39011600000003,0.0020559999999999997,13.772727,4.315341
11346,2020-09-10,DE-HH,77.228942,5393110.382576,2441552.5757580004,287.126036,0.00015800000000000002,22.590909,2.387311
11400,2020-09-11,DE-HH,72.279135,6361426.534091,2433139.142045,287.985407,1.9e-05,23.954545,1.96512
11454,2020-09-12,DE-HH,80.46085699999999,6308035.518939,2434499.664773,287.21865099999997,0.00032,19.742424,3.498706
11508,2020-09-13,DE-HH,76.686581,10548232.469697,2449019.181818,289.46979500000003,0.0,23.0,3.5938760000000003
11562,2020-09-14,DE-HH,75.13614,12496175.015152,2452586.098485,292.185288,0.0,22.0,1.4840280000000001
11616,2020-09-15,DE-HH,74.752652,7500463.181817999,2439483.653409,293.824435,0.0,19.992424,1.5240850000000001
11670,2020-09-16,DE-HH,80.587657,11024417.742424,2439711.893939,290.02964,0.0,16.234848,3.199558
11724,2020-09-17,DE-HH,66.433964,12228590.515152,2464018.185606,285.163254,0.0,19.340909,2.700947
11778,2020-09-18,DE-HH,66.530964,12536827.363636,2461566.609848,284.773667,0.0,19.0,2.1012310000000003
11832,2020-09-19,DE-HH,66.30069499999999,8649368.015152,2447759.6875,286.149431,0.0,16.469697,2.690057
11886,2020-09-20,DE-HH,64.910164,11928515.590909,2440943.433712,287.167804,0.0,18.0,2.473075
11940,2020-09-21,DE-HH,69.88459499999999,11674058.431818,2433054.090909,287.726386,0.0,17.962121,1.532481
11994,2020-09-22,DE-HH,73.333237,11117576.060606,2414660.445076,288.635002,0.0,17.060606,1.271559
12048,2020-09-23,DE-HH,69.824464,10385264.840909,2400310.274621,289.224775,1e-06,16.015152,2.075631
12102,2020-09-24,DE-HH,65.168213,8492108.083333,2394759.19697,288.747729,0.001297,15.416667000000002,4.006408
12156,2020-09-25,DE-HH,70.226199,3050348.089015,2383353.223485,285.97358399999996,0.0018030000000000001,12.356061,2.80262
12210,2020-09-26,DE-HH,83.800187,234929.276515,2381904.481061,284.035318,0.010711,10.05303,2.943782
12264,2020-09-27,DE-HH,90.507919,49905.497011,2401059.960227,284.437245,0.002535,6.522727,2.506976
12318,2020-09-28,DE-HH,87.07373299999999,1665496.980114,2416503.761364,285.312806,0.000168,9.219697,1.942582
12372,2020-09-29,DE-HH,78.060793,8290028.9621210005,2429263.587121,286.472599,0.000175,14.856060999999999,2.087595
12426,2020-09-30,DE-HH,84.971461,1733530.505682,2427400.814394,288.066919,0.00022799999999999999,10.568182,1.8640150000000002
12480,2020-10-01,DE-HH,79.00893,6904497.617424001,2404033.496212,286.836362,0.00011200000000000001,14.954545000000001,3.6166980000000004
12534,2020-10-02,DE-HH,83.67058399999999,2365439.462121,2392117.297348,287.22379700000005,0.000826,7.878788,4.131944
12588,2020-10-03,DE-HH,81.501166,2212085.949811,2375424.712121,288.73702799999995,0.00213,6.515152,5.241288
12642,2020-10-04,DE-HH,71.954514,4440874.003788,2382476.219697,285.69082000000003,0.00010700000000000001,9.409091,3.8393309999999996
12696,2020-10-05,DE-HH,79.019696,3215940.431818,2395909.837121,284.077868,0.0029809999999999997,10.234848,2.746433
