index,date,region,absolute_infections,absolute_deaths,region_code,population,infections_(per_100.000),deaths_(per_100.000)
4838,2021-01-05,Bayern,4281,134,DE-BY,13076721,32.73756471519122,1.024721717317361
4854,2021-01-06,Bayern,3512,110,DE-BY,13076721,26.856885606108747,0.8411894694396248
4870,2021-01-07,Bayern,3553,136,DE-BY,13076721,27.170419862899884,1.0400160713071724
4886,2021-01-08,Bayern,4049,130,DE-BY,13076721,30.963419652373098,0.9941330093377384
4902,2021-01-09,Bayern,3020,101,DE-BY,13076721,23.094474524615155,0.7723648764854737
4918,2021-01-10,Bayern,1755,71,DE-BY,13076721,13.420795626059467,0.5429495666383033
4934,2021-01-11,Bayern,1859,51,DE-BY,13076721,14.21610203352966,0.3900060267401897
4950,2021-01-12,Bayern,3336,105,DE-BY,13076721,25.51098245500535,0.8029535844650965
4966,2021-01-13,Bayern,4051,133,DE-BY,13076721,30.97871400636291,1.0170745403224555
4982,2021-01-14,Bayern,3271,155,DE-BY,13076721,25.013915950336482,1.1853124342103805
4998,2021-01-15,Bayern,2899,104,DE-BY,13076721,22.16916610823157,0.7953064074701908
5014,2021-01-16,Bayern,2144,59,DE-BY,13076721,16.395547477077777,0.4511834426994351
5030,2021-01-17,Bayern,1290,60,DE-BY,13076721,9.864858323428328,0.4588306196943408
5046,2021-01-18,Bayern,1146,55,DE-BY,13076721,8.76366483616191,0.4205947347198124
5062,2021-01-19,Bayern,2896,92,DE-BY,13076721,22.14622457724685,0.7035402835313226
5078,2021-01-20,Bayern,2818,93,DE-BY,13076721,21.549744771644207,0.7111874605262283
5094,2021-01-21,Bayern,2467,54,DE-BY,13076721,18.86558564643231,0.4129475577249067
5110,2021-01-22,Bayern,2297,68,DE-BY,13076721,17.565565557298346,0.5200080356535862
5126,2021-01-23,Bayern,1771,53,DE-BY,13076721,13.543150457977958,0.4053003807300011
5142,2021-01-24,Bayern,1031,23,DE-BY,13076721,7.884239481747757,0.17588507088283065
5158,2021-01-25,Bayern,754,31,DE-BY,13076721,5.7659714541588825,0.2370624868420761
5174,2021-01-26,Bayern,2596,67,DE-BY,13076721,19.852071478775148,0.5123608586586805
5190,2021-01-27,Bayern,2398,65,DE-BY,13076721,18.33793043378382,0.4970665046688692
5206,2021-01-28,Bayern,2166,42,DE-BY,13076721,16.563785370965704,0.3211814337860386
5222,2021-01-29,Bayern,1934,41,DE-BY,13076721,14.789640308147586,0.3135342567911329
5238,2021-01-30,Bayern,1730,32,DE-BY,13076721,13.229616201186825,0.24470966383698176
5254,2021-01-31,Bayern,787,11,DE-BY,13076721,6.01832829499077,0.08411894694396248
5270,2021-02-01,Bayern,720,26,DE-BY,13076721,5.50596743633209,0.1988266018675477
5286,2021-02-02,Bayern,1935,35,DE-BY,13076721,14.79728748514249,0.2676511948216988
5302,2021-02-03,Bayern,2284,41,DE-BY,13076721,17.466152256364573,0.3135342567911329
5318,2021-02-04,Bayern,1784,46,DE-BY,13076721,13.642563758911733,0.3517701417656613
5334,2021-02-05,Bayern,1469,20,DE-BY,13076721,11.233703005516444,0.1529435398981136
5350,2021-02-06,Bayern,1437,14,DE-BY,13076721,10.988993341679462,0.10706047792867952
5366,2021-02-07,Bayern,569,6,DE-BY,13076721,4.351243710101333,0.045883061969434084
5382,2021-02-08,Bayern,472,15,DE-BY,13076721,3.609467541595481,0.1147076549235852
5398,2021-02-09,Bayern,1476,17,DE-BY,13076721,11.287233244480783,0.13000200891339656
5414,2021-02-10,Bayern,1704,15,DE-BY,13076721,13.030789599319277,0.1147076549235852
5430,2021-02-11,Bayern,1384,15,DE-BY,13076721,10.583692960949461,0.1147076549235852
5446,2021-02-12,Bayern,1250,14,DE-BY,13076721,9.5589712436321,0.10706047792867952
5462,2021-02-13,Bayern,815,3,DE-BY,13076721,6.23244925084813,0.022941530984717042
5478,2021-02-14,Bayern,676,1,DE-BY,13076721,5.16949164855624,0.00764717699490568
5494,2021-02-15,Bayern,540,2,DE-BY,13076721,4.129475577249067,0.01529435398981136
5510,2021-02-16,Bayern,1340,6,DE-BY,13076721,10.247217173173611,0.045883061969434084
5526,2021-02-17,Bayern,1632,4,DE-BY,13076721,12.48019285568607,0.03058870797962272
5542,2021-02-18,Bayern,1315,3,DE-BY,13076721,10.05603774830097,0.022941530984717042
5558,2021-02-19,Bayern,1290,0,DE-BY,13076721,9.864858323428328,0.0
5574,2021-02-20,Bayern,1001,1,DE-BY,13076721,7.654824171900586,0.00764717699490568
5589,2021-02-21,Bayern,522,0,DE-BY,13076721,3.991826391340765,0.0
