index,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
12433,2020-09-30,DE-SN,84.739087,6163136.195351999,2353613.386885,284.38962000000004,2.6000000000000002e-05,13.758913,1.7841220000000002
12487,2020-10-01,DE-SN,83.519693,7078974.530501,2332110.469121,284.927267,4.7e-05,14.648132,1.7246270000000001
12541,2020-10-02,DE-SN,81.867458,5817778.904924,2316409.513158,286.927496,2.4e-05,12.370543,3.7298
12595,2020-10-03,DE-SN,76.67005,8780002.121604,2302585.686227,288.95690299999995,0.000495,12.64601,4.127985
12649,2020-10-04,DE-SN,70.768898,8798685.677419,2318257.133171,285.278334,0.001837,15.129881,3.479747
12703,2020-10-05,DE-SN,80.257886,1040384.175244,2328264.618739,284.00818799999996,0.003333,8.132427999999999,3.379756
12757,2020-10-06,DE-SN,77.58548499999999,2443056.701401,2329172.699278,284.859934,0.004671,7.918506,5.505157
12811,2020-10-07,DE-SN,82.460473,3974241.5062080002,2342648.879669,284.57353900000004,0.0036060000000000003,8.629457,4.513246
12865,2020-10-08,DE-SN,77.294391,2913309.836057,2359158.752865,285.502928,0.000436,8.474109,5.164316
12919,2020-10-09,DE-SN,88.80323299999999,126814.860202,2359171.893463,286.29244700000004,0.007625,6.004669,3.277131
12973,2020-10-10,DE-SN,84.817329,496805.520234,2360368.1059,282.771954,0.001952,6.096774,3.1796159999999998
13027,2020-10-11,DE-SN,82.284452,3593201.264325,2360672.383171,279.41828599999997,0.00018,8.754244,2.639739
13081,2020-10-12,DE-SN,87.7278,1629432.935723,2357448.9321939996,279.47844399999997,0.000659,6.533107,2.150808
13135,2020-10-13,DE-SN,88.931242,2453335.717644,2347924.4601020003,279.653523,0.0043549999999999995,4.7092529999999995,2.719373
13189,2020-10-14,DE-SN,95.04985699999999,41.48408,2334013.816851,280.577558,0.03045,5.209677,5.641177
