index,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
8375,2020-07-17,DE-HE,71.853157,9052945.617636,2362264.563635,289.82959500000004,0.00034500000000000004,36.187477,1.7565979999999999
8429,2020-07-18,DE-HE,59.301522999999996,9210261.706186999,2360694.1170799998,292.093465,1.6e-05,39.839940999999996,1.4408889999999999
8483,2020-07-19,DE-HE,55.830328,12173591.597258,2353521.79233,293.708947,2.1e-05,39.552797,2.009071
8537,2020-07-20,DE-HE,65.126976,14129403.409781,2357395.630233,291.55169900000004,0.00043,37.539459,2.990811
8591,2020-07-21,DE-HE,54.486714,19052817.952205,2366999.426639,290.278673,2.2e-05,46.044461,2.839277
8645,2020-07-22,DE-HE,51.937769,18194086.605409,2364694.8138200003,290.490402,0.00011200000000000001,44.494257,2.212165
8699,2020-07-23,DE-HE,50.794018,19190504.367173,2353498.771397,291.75285,1e-06,44.78066,2.125295
8753,2020-07-24,DE-HE,51.220344,14472364.683587,2343818.4308080003,293.590178,4.2e-05,37.339014,2.8252610000000002
8807,2020-07-25,DE-HE,57.093711,8375294.595406,2344794.464617,293.94829100000004,0.00044500000000000003,32.374213,2.6888080000000003
8861,2020-07-26,DE-HE,68.681216,9793814.429789,2345245.478511,292.400412,0.010675,31.021489000000003,3.652683
8915,2020-07-27,DE-HE,61.331564,10133856.15302,2348245.394313,293.327786,0.00109,26.373842,2.803281
8969,2020-07-28,DE-HE,54.263527,12033897.987773,2344813.2525009997,294.010113,0.00016,35.331234,4.087404
9023,2020-07-29,DE-HE,54.705897,17353972.327898998,2360528.3602259997,291.01422599999995,2.1e-05,40.346795,2.816866
9077,2020-07-30,DE-HE,50.254749,20803182.034087,2362400.261764,293.023529,0.0,40.465728000000006,1.897372
9131,2020-07-31,DE-HE,45.405183,21300311.174509,2356287.2400889997,296.598639,0.0,41.445721,1.955023
9185,2020-08-01,DE-HE,56.000514,11511811.506299,2349625.100963,296.62389,0.00217,34.397925,2.262282
9239,2020-08-02,DE-HE,69.18339399999999,6479471.449055,2347879.648018,293.453343,0.007808,26.674324,2.7018150000000003
9293,2020-08-03,DE-HE,65.161873,7187898.696091,2344711.172471,290.505482,0.000204,27.32123,2.49208
9347,2020-08-04,DE-HE,57.763835,11343547.821045,2352344.178214,290.272836,0.00014199999999999998,39.527972999999996,2.485405
9401,2020-08-05,DE-HE,52.186702000000004,20488604.463134,2358154.874305,292.35719500000005,0.0,42.085217,2.274006
9455,2020-08-06,DE-HE,48.232258,20544775.815487,2363441.849203,294.798034,0.0,41.858096,1.977334
9509,2020-08-07,DE-HE,45.388861999999996,20381167.081141,2363624.69146,297.356277,0.0,41.641349,1.843632
9563,2020-08-08,DE-HE,46.338087,17759954.909226,2361596.667006,299.417698,6.2e-05,41.445721,1.599784
9617,2020-08-09,DE-HE,50.161375,12276971.813635001,2356589.405706,298.76399399999997,0.000796,37.670619,2.196207
9671,2020-08-10,DE-HE,59.142393000000006,13585345.109114,2352616.928214,297.581797,0.0017460000000000002,35.334198,3.052078
9725,2020-08-11,DE-HE,60.245679,16019443.667654999,2354547.462671,297.836179,0.000542,39.497962,3.1379
9779,2020-08-12,DE-HE,63.524820999999996,12852617.759911,2352827.051686,297.125162,0.002364,35.416451,2.875772
9833,2020-08-13,DE-HE,77.27558,3042596.248981,2348158.021119,294.72162000000003,0.005098,24.717673,2.519132
9887,2020-08-14,DE-HE,84.145284,3453264.076093,2348654.064098,293.48533,0.010431999999999999,24.521304,2.171503
9941,2020-08-15,DE-HE,79.987993,9484933.804001,2349952.44146,293.985918,0.005158,26.520193,1.779466
9995,2020-08-16,DE-HE,71.289672,13495237.376436,2343174.777788,295.765001,0.002348,35.757318,2.614217
10049,2020-08-17,DE-HE,83.100757,6190013.558818,2340846.781493,292.29086,0.005292,21.029641,2.242471
10103,2020-08-18,DE-HE,74.452191,12444057.639125999,2342591.401908,291.905613,0.001784,31.751389,2.44877
10157,2020-08-19,DE-HE,68.533861,11333014.242682,2341026.766024,292.546184,0.000233,33.132271,2.017684
10211,2020-08-20,DE-HE,69.160798,9811006.373286,2339890.481753,295.83192,0.001437,31.73694,2.41859
10265,2020-08-21,DE-HE,62.055091000000004,12689410.035939,2342755.094665,297.901642,0.0016190000000000002,27.315671999999996,3.186762
10319,2020-08-22,DE-HE,65.066023,9479809.967951,2353199.5716009997,294.223701,0.0035600000000000002,28.969247999999997,4.081258
10373,2020-08-23,DE-HE,63.993187,10501305.181178,2354705.870785,291.19748599999997,0.0009400000000000001,27.623934999999996,3.9268959999999997
10427,2020-08-24,DE-HE,67.544625,6517163.577899,2353282.247592,289.53483,0.000721,20.254539,3.345929
10481,2020-08-25,DE-HE,65.240002,4962445.514634999,2341897.773805,290.275381,0.00037799999999999997,19.873657,3.502101
10535,2020-08-26,DE-HE,59.04920500000001,2678778.642229,2340903.7539830003,291.206408,0.000692,16.95628,7.632203
10589,2020-08-27,DE-HE,64.93091,5275816.371897,2349848.5051869997,289.74854500000004,0.000733,21.185995000000002,2.70306
10643,2020-08-28,DE-HE,71.275322,6071401.879678,2324517.712857,289.988427,0.001959,18.66395,3.793315
10697,2020-08-29,DE-HE,72.808719,6892044.685161,2328489.531493,288.362472,0.000315,19.238607000000002,3.022062
10751,2020-08-30,DE-HE,79.610024,2270467.984439,2337544.0858650003,287.61364100000003,0.0044740000000000005,17.405335,2.077121
10805,2020-08-31,DE-HE,85.37603,6753532.395332,2355041.514635,287.52794,0.002961,16.801037,2.1468689999999997
10859,2020-09-01,DE-HE,76.100787,7651674.825676,2356275.1305110003,287.21148700000003,0.001199,20.593923999999998,2.43411
10913,2020-09-02,DE-HE,68.136042,9683897.228974,2358232.329659,287.319335,0.000213,24.653945999999998,1.623168
10967,2020-09-03,DE-HE,76.552605,2140505.6333830003,2363622.6086509996,287.10027599999995,0.004125,16.995554000000002,2.896633
11021,2020-09-04,DE-HE,71.099412,5480118.251575,2364383.860411,292.346218,0.00031800000000000003,17.48907,2.924134
11075,2020-09-05,DE-HE,77.274363,4964116.080261,2357013.808448,288.352423,0.000391,17.368285,2.546956
11129,2020-09-06,DE-HE,68.604912,6972059.658948,2361734.414691,286.057181,4.3e-05,22.380141000000002,1.896022
11183,2020-09-07,DE-HE,67.152979,10537519.821045,2370968.018618,286.73242799999997,6.4e-05,26.868099,1.608231
11237,2020-09-08,DE-HE,62.740868000000006,11790903.037329,2375487.955261,289.18225,3.3e-05,25.737681,2.510348
11291,2020-09-09,DE-HE,69.586007,7422967.521767,2366115.332345,291.146424,0.000174,23.17525,2.6686520000000002
11345,2020-09-10,DE-HE,64.843118,9476154.472305,2363912.148944,289.318201,0.000131,23.646906,2.355703
