date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
2020-02-14,DE-HB,85.48311700000001,326439.63742,2435404.948718,278.586693,0.000674,0.8461540000000001,3.129701
2020-02-15,DE-HB,74.568269,2352277.6602560002,2430226.519231,281.92147400000005,0.00015900000000000002,3.7307690000000004,6.491987
2020-02-16,DE-HB,72.720405,11685.099043,2394093.887821,285.768426,0.008074,2.128205,10.50235
2020-02-17,DE-HB,72.55534300000001,4220008.070513,2415939.7403849997,280.946262,0.001953,4.641026,9.054753999999999
2020-02-18,DE-HB,76.109081,3977141.698718,2430586.038462,280.021098,0.0052060000000000006,3.5384620000000004,8.388569
2020-02-19,DE-HB,81.516506,2931803.6955130002,2428527.3205130002,278.55256299999996,0.005619,3.25641,7.044605000000001
2020-02-20,DE-HB,84.502084,231493.338942,2421390.461538,280.057322,0.007209999999999999,2.679487,6.776549
2020-02-21,DE-HB,76.660684,1811667.253205,2440476.413462,279.822591,0.001639,3.3205129999999996,8.365705
2020-02-22,DE-HB,74.388676,24499.126502000003,2426588.858974,281.50656499999997,0.005026,3.2051279999999998,10.517628
2020-02-23,DE-HB,84.161268,3276.805742,2419787.38141,279.33921499999997,0.015471,2.8461540000000003,6.947703
2020-02-24,DE-HB,87.558598,56347.080504,2419334.8397439998,279.020517,0.011654000000000001,4.512821,6.451442
2020-02-25,DE-HB,74.84326999999999,5177040.288462,2382804.842949,279.401877,0.001326,5.871795,8.713515
2020-02-26,DE-HB,86.62388100000001,3034152.166667,2385582.6826919997,276.804807,0.0036810000000000002,4.679487,4.28937
2020-02-27,DE-HB,86.43328199999999,1389680.703526,2398057.3173080003,276.410148,0.002077,4.961538,3.9857910000000003
2020-02-28,DE-HB,78.899413,4334966.198718,2418844.733974,277.597818,0.0067670000000000004,5.538462,6.156624
2020-02-29,DE-HB,78.871313,3151691.7147439998,2374140.548077,281.362823,0.005453,5.179487,7.4118059999999995
2020-03-01,DE-HB,69.565759,4005057.160256,2374983.855769,279.824732,0.001193,5.794872,7.214156
2020-03-02,DE-HB,76.564903,1711568.809295,2375866.762821,279.684983,0.002428,5.474359,3.548024
2020-03-03,DE-HB,81.365812,5764095.352564,2397649.605769,278.962023,0.003822,6.24359,4.1267629999999995
2020-03-04,DE-HB,87.17841999999999,3508221.804487,2416000.701923,277.586006,0.000767,4.717949,3.226656
2020-03-05,DE-HB,76.397649,4443843.423076999,2393624.583333,279.035575,0.000834,6.705128,4.1619660000000005
2020-03-06,DE-HB,86.86281899999999,1848.986087,2386711.7948720003,277.991559,0.011858,4.692308000000001,5.653793
2020-03-07,DE-HB,76.020834,3939958.019231,2430451.608974,279.1782,0.000272,6.217949,4.521635
2020-03-08,DE-HB,78.706999,1529453.9711540001,2420266.5801279997,281.849194,0.0016,5.923076999999999,6.126015
2020-03-09,DE-HB,81.667148,3465777.891026,2419263.1698720003,281.13633500000003,0.00366,5.75641,4.863034
2020-03-10,DE-HB,90.149298,248505.132812,2397531.439103,282.045788,0.011706,4.7307690000000004,7.667361
2020-03-11,DE-HB,73.208226,4714291.833333001,2412781.1602560002,283.27216,0.0015660000000000001,9.730769,6.286645
2020-03-12,DE-HB,69.798236,7777460.352564,2406693.282051,281.09108100000003,0.004336,9.512821,10.010417
2020-03-13,DE-HB,76.859936,3443686.2756410004,2425444.112179,278.881779,0.005158,7.858974000000001,8.038942
2020-03-14,DE-HB,71.569498,8219191.820513001,2447421.0576919997,277.70534399999997,0.0,10.74359,3.686539
2020-03-15,DE-HB,66.31031,3049497.2403849997,2428902.6794869998,283.144068,6.3e-05,8.217949,5.75016
2020-03-16,DE-HB,72.73814200000001,6755897.596154,2442154.592949,282.675856,0.0,9.717949,3.3120190000000003
2020-03-17,DE-HB,70.901549,5448481.189103,2460228.5673080003,281.769767,3e-06,9.75641,4.167521
2020-03-18,DE-HB,67.800962,614411.476763,2453843.721154,283.949575,0.000297,8.089744,5.200107
2020-03-19,DE-HB,80.301281,1161067.6378209998,2459029.775641,281.519594,0.000479,5.871795,3.072062
2020-03-20,DE-HB,71.768057,729554.7532050001,2464482.75641,279.996957,0.0003,9.717949,4.281731
2020-03-21,DE-HB,59.564636,6039018.801282,2474399.407051,277.092903,1e-06,12.102564,5.874786
2020-03-22,DE-HB,50.994871999999994,12811062.115385002,2482817.733974,276.564583,0.0,13.0,5.321261
2020-03-23,DE-HB,42.635684000000005,13137076.564103,2484694.1955130002,276.299839,0.0,13.435897,4.715438
2020-03-24,DE-HB,41.500854,13034362.807692,2477652.2596150003,277.469115,0.0,13.730769,4.5297540000000005
