date,region_code,relative_humidity_surface,solar_radiation,surface_pressure,temperature_above_ground,total_precipiation,uv_index,wind_speed,region
2020-02-13,SE-K,86.226771,1048308.0868540001,2391008.1824060003,2.3013520000000085,0.000322,0.0039759999999999995,3.39247,
2020-02-13,SE-M,86.97152700000001,2072502.671409,2392882.0582540003,2.9205590000000257,0.000775,1.758045,4.183937,
2020-02-13,SE-N,84.378659,2461786.32368,2382851.234914,2.4232130000000325,0.000547,1.741379,3.7239089999999995,
2020-02-13,SE-O,77.017705,3841653.5590629997,2370477.616171,1.2998740000000453,3.9e-05,0.792579,3.8683660000000004,
2020-02-13,SE-S,70.353062,3827931.968822,2339276.9844110003,-1.6301970000000097,1.1e-05,0.0,2.5217240000000003,
2020-02-13,SE-T,69.266165,3927440.659718,2358019.068153,-0.2988189999999804,0.0,0.0,3.3912660000000003,
2020-02-13,SE-U,71.12974,3511075.255128,2373874.463462,-0.46094599999997854,0.0,0.0,2.5933580000000003,
2020-02-13,SE-W,77.334644,2695631.080122,2284396.627829,-4.721279999999979,0.000156,0.0,2.342691,
2020-02-13,SE-X,80.121586,2271622.270256,2334462.865139,-4.272661999999968,2.5e-05,0.0,2.162504,
2020-02-13,SE-Y,83.23020799999999,1351595.119774,2320154.6902119997,-6.07520999999997,4.5e-05,0.0,1.497883,
2020-02-13,SE-Z,82.449294,1219336.852067,2240101.058462,-5.557575999999983,0.000436,0.0,2.581018,
2020-02-14,DE-BB,92.49224699999999,340598.631015,2420690.100301,3.5882210000000327,0.000759,0.1647,2.010873,Brandenburg
2020-02-14,DE-BE,93.20614599999999,188050.73601400002,2425379.4300700002,3.819991000000016,0.000322,0.643357,2.29662,Berlin
2020-02-14,DE-BW,82.431173,2213486.0155419996,2314397.0428130003,4.91130400000003,0.0034219999999999997,3.935521,4.445492,Baden-Württemberg
2020-02-14,DE-BY,84.977489,2219763.8839439997,2294450.845539,4.262258000000031,0.004148,3.712586,4.504508,Bayern
2020-02-14,DE-HB,85.48311700000001,326439.63742,2435404.948718,5.436693000000048,0.000674,0.8461540000000001,3.129701,Bremen
2020-02-14,DE-HE,84.29446800000001,1847687.6335220002,2357898.899129,4.652352000000008,0.001361,2.631345,3.678115,Hessen
2020-02-14,DE-HH,88.134403,421732.121686,2430409.664773,4.292865000000006,0.000558,1.454545,2.1116479999999997,Hamburg
2020-02-14,DE-MV,90.76779499999999,1387902.0716459998,2428617.86879,3.3608140000000617,0.000521,1.166717,1.77613,Mecklenburg-Vorpommern
2020-02-14,DE-NI,86.996504,824224.9398640001,2419371.311404,5.095692000000042,0.000681,1.112356,2.924893,Niedersachsen
2020-02-14,DE-NW,84.727681,1116922.958805,2393145.45915,5.57728000000003,0.000657,1.5050709999999998,3.934864,Nordrhein-Westfalen
2020-02-14,DE-RP,83.97186500000001,1257506.689459,2356881.0074380003,5.431289000000049,0.000715,3.225307,4.144386,Rheinland-Pfalz
2020-02-14,DE-SH,87.943697,526568.5161,2432635.617851,4.142078000000026,0.00038199999999999996,0.9897229999999999,2.34213,Schleswig-Holstein
2020-02-14,DE-SL,86.623994,1159753.789742,2360819.6616849997,5.937704000000053,0.001261,3.538043,4.77603,Saarland
2020-02-14,DE-SN,88.053794,1067297.779594,2356405.3990869997,4.033838000000003,0.002574,1.327674,3.5316970000000003,Sachsen
2020-02-14,DE-ST,87.509912,1794070.701625,2405792.59875,4.779194000000018,0.00106,1.620816,2.8253340000000002,Sachsen-Anhalt
2020-02-14,DE-TH,84.99463399999999,2347265.620956,2339249.583135,4.130174000000068,0.001936,2.132255,3.7329410000000003,Thüringen
2020-02-14,DK-81,89.484398,1225885.233433,2429008.662281,3.1850919999999974,0.001423,0.10373800000000001,3.4071260000000003,
2020-02-14,DK-82,87.997491,1010115.5191709999,2425227.545012,3.6666190000000256,0.000571,0.8399,3.020025,
2020-02-14,DK-83,85.780141,1481767.744931,2429091.801258,4.242763000000025,0.00040899999999999997,0.638651,3.153899,
2020-02-14,DK-84,86.61313299999999,4006584.158776,2434382.016166,3.914070000000038,0.000399,3.004619,2.0159740000000004,
2020-02-14,DK-85,87.117397,4121006.106564,2433956.104646,4.013300000000015,0.0008759999999999999,2.981245,2.859218,
2020-02-14,NL-DR,86.220014,1080098.586224,2437366.4568060003,5.735599000000036,3.2e-05,0.34555,3.514758,
2020-02-14,NL-FL,84.67891,1757719.2764490002,2439757.087681,6.523009000000002,6.4e-05,0.9391299999999999,4.438466,
2020-02-14,NL-FR,85.402591,1992564.781198,2438564.858153,5.936037000000056,0.000106,0.0,4.6127769999999995,
2020-02-14,NL-GE,83.866918,1224376.964261,2437411.141587,6.714472999999998,5.6999999999999996e-05,0.726402,3.8197050000000004,
2020-02-14,NL-GR,84.705799,1109393.762604,2438152.1477900003,5.753243999999995,5.6999999999999996e-05,0.035912,3.921535,
2020-02-14,NL-LI,80.770662,1593307.841544,2426588.697059,7.1465709999999945,0.000379,2.455882,4.262181,
2020-02-14,NL-NB,79.9413,1984224.6448,2440094.258953,7.391670000000033,0.00011200000000000001,2.180441,4.294869,
2020-02-14,NL-NH,80.89023,2729536.721743,2440158.78592,7.207994000000042,6.8e-05,1.703065,5.4848419999999996,
2020-02-14,NL-OV,84.408626,1056044.673096,2437140.4604209997,6.024696000000006,3.4e-05,0.316633,3.536832,
2020-02-14,NL-UT,82.268469,1967503.371725,2440822.46179,7.03430800000001,3.4e-05,2.454148,4.407951000000001,
2020-02-14,NL-ZE,77.825671,3701486.4042550004,2443858.5030400003,8.039585000000045,6.7e-05,4.106383,6.174772,
2020-02-14,NL-ZH,80.046015,3142877.600054,2442509.659978,7.480790000000013,4.7e-05,4.0542300000000004,5.7766720000000005,
2020-02-14,SE-AB,82.04370899999999,2822427.466205,2427369.893787,-1.4156079999999633,1e-06,0.0,1.748786,
2020-02-14,SE-AC,87.294585,1785065.525568,2301459.700814,-11.194956999999988,8.6e-05,0.0,1.743484,
2020-02-14,SE-BD,86.100981,1172772.767499,2278368.6838869997,-14.832546999999977,0.00022999999999999998,0.0,1.8336240000000001,
2020-02-14,SE-C,82.69511800000001,2842199.272189,2424638.255706,-1.7503569999999513,1e-06,0.0,1.6946290000000002,
2020-02-14,SE-D,81.150701,3091729.90859,2423005.645595,-0.7090299999999843,4e-06,0.122467,1.451175,
2020-02-14,SE-E,88.093761,2377417.542143,2405543.393827,-0.17475999999999203,5e-06,1.0564129999999998,1.7178060000000002,
2020-02-14,SE-F,90.207164,2554782.356714,2373198.315535,-0.45931200000001127,7.000000000000001e-06,2.686366,1.561018,
2020-02-14,SE-G,90.397261,2489216.723525,2388387.069829,-0.19811599999997043,4.7e-05,3.0,1.099189,
2020-02-14,SE-H,88.404313,3401316.283629,2413741.5722669996,-0.2575469999999882,1e-06,2.6805950000000003,1.268341,
2020-02-14,SE-I,91.311224,2707369.776902,2434075.6219849996,0.34819200000004,0.0,2.06679,1.79312,
2020-02-14,SE-K,91.048218,3123210.5293240002,2418730.5959240003,0.9615029999999933,0.000145,3.0,1.402535,
2020-02-14,SE-M,90.54790200000001,3048642.712157,2418907.3611439997,2.421796000000029,0.000537,2.990465,1.6111540000000002,
2020-02-14,SE-N,90.96967,2723113.001886,2410264.4579740004,1.1884880000000067,0.000144,2.756466,2.328983,
2020-02-14,SE-O,91.54288299999999,2485731.887852,2399422.195407,0.9473020000000361,0.000443,0.9827889999999999,3.0567349999999998,
2020-02-14,SE-S,89.742483,3124652.698227,2369178.462529,-1.7392279999999687,0.00098,0.015732,2.314556,
2020-02-14,SE-T,86.417307,1981381.556286,2391340.838037,-0.5705929999999739,0.000294,0.0,2.0356080000000003,
2020-02-14,SE-U,78.598546,3105917.198718,2410147.263462,-0.9299080000000117,2.2e-05,0.0,1.430025,
2020-02-14,SE-W,82.81564499999999,3221115.825382,2315924.929103,-5.130622000000017,0.000408,0.0,1.891256,
2020-02-14,SE-X,82.24219699999999,2325664.819334,2369745.588258,-4.590868,0.00011100000000000001,0.0,1.6742549999999998,
2020-02-14,SE-Y,81.666237,1754337.9823099999,2355955.591297,-8.310973999999987,8e-05,0.0,1.236761,
2020-02-14,SE-Z,79.1262,2039810.283077,2269945.979231,-7.611710999999957,0.000195,0.0,2.053027,
2020-02-15,DE-BB,81.744497,1360050.407411,2429750.571993,5.3145339999999806,1.1e-05,3.0780819999999998,3.9662699999999997,Brandenburg
2020-02-15,DE-BE,81.577388,1411348.291084,2434691.0262240004,5.633129000000054,4e-06,4.986014,4.266375,Berlin
2020-02-15,DE-BW,77.57350100000001,5788435.226254,2318321.117518,4.773666999999989,0.0,6.111162,2.432434,Baden-Württemberg
2020-02-15,DE-BY,80.861961,4471885.033249,2303373.3973060003,4.002327000000037,1e-05,5.0605519999999995,2.3270150000000003,Bayern
2020-02-15,DE-HB,74.568269,2352277.6602560002,2430226.519231,8.771474000000069,0.00015900000000000002,3.7307690000000004,6.491987,Bremen
2020-02-15,DE-HE,80.509376,3639824.6976660006,2361505.892182,5.708793000000014,2.8999999999999997e-05,4.213783,4.486149,Hessen
2020-02-15,DE-HH,73.933617,2779090.399621,2427348.566288,8.053975000000037,0.000143,3.090909,5.741193,Hamburg
2020-02-15,DE-MV,80.426192,1500811.648278,2430373.589607,6.133045000000038,6.500000000000001e-05,2.712283,4.998651000000001,Mecklenburg-Vorpommern
2020-02-15,DE-NI,74.627255,2436644.610334,2416637.833333,8.006437000000062,0.000246,3.089948,5.7832040000000005,Niedersachsen
2020-02-15,DE-NW,73.927677,3313151.859294,2390280.1119,8.064789000000019,0.00021600000000000002,4.647284,5.508573999999999,Nordrhein-Westfalen
2020-02-15,DE-RP,80.347102,4044580.7261010003,2357504.604621,6.141733000000045,7.900000000000001e-05,5.408171,3.8419339999999997,Rheinland-Pfalz
2020-02-15,DE-SH,81.388508,1152649.00965,2425773.260612,7.62509,0.0014039999999999999,0.987489,6.5418400000000005,Schleswig-Holstein
2020-02-15,DE-SL,80.994812,4552454.992527,2361113.618207,6.44208500000002,2e-05,5.184783,3.768818,Saarland
2020-02-15,DE-SN,78.23357299999999,1714292.98594,2368601.154711,4.946381000000031,5e-06,3.911715,4.476668,Sachsen
2020-02-15,DE-ST,76.490605,2621737.413893,2411977.025561,6.238166000000035,1.9e-05,3.3571169999999997,4.241414,Sachsen-Anhalt
2020-02-15,DE-TH,77.67104499999999,2450401.634098,2346572.394386,5.4495939999999905,2e-06,3.758801,5.039242,Thüringen
2020-02-15,DK-81,95.37754699999999,362503.479301,2408308.445271,6.648933000000056,0.009318,0.0,7.428855,
2020-02-15,DK-82,95.200384,89607.256265,2407203.715835,6.797168000000056,0.008126000000000001,0.013465999999999999,7.002172,
2020-02-15,DK-83,91.247525,30282.283406,2415605.2631159998,7.026790000000005,0.0075120000000000004,0.008565000000000001,7.476039,
2020-02-15,DK-84,88.978836,202717.18210499999,2427292.695727,5.787116000000026,0.004113,0.22632800000000003,6.056572,
2020-02-15,DK-85,88.122517,268358.72774899995,2426322.821824,6.091852000000017,0.002956,0.068201,7.161797,
2020-02-15,NL-DR,79.44489399999999,1014346.4082129999,2427189.359948,9.270852999999988,0.000407,0.070681,7.623102,
2020-02-15,NL-FL,80.077173,1335720.219565,2427262.342029,9.557549000000051,0.000642,0.333333,9.268865,
2020-02-15,NL-FR,84.418032,1291881.5860020001,2424729.1094009997,9.108825000000024,0.0013050000000000002,0.028286000000000002,9.956857000000001,
2020-02-15,NL-GE,76.330624,1006807.097982,2428074.3170310003,10.003489000000059,0.0005059999999999999,1.885089,7.091296000000001,
2020-02-15,NL-GR,80.394692,942144.3337360001,2426799.077348,9.330116000000032,0.000695,0.005525,8.372525,
2020-02-15,NL-LI,72.849645,1555675.41875,2419510.618382,10.145941999999991,0.00028700000000000004,4.847059,6.605760000000001,
2020-02-15,NL-NB,75.83528299999999,745142.174544,2429967.304752,10.421939000000009,0.0006929999999999999,2.858127,6.932500999999999,
2020-02-15,NL-NH,80.481274,1454134.377993,2425490.1015330004,10.057233999999994,0.000839,1.314176,10.847733,
2020-02-15,NL-OV,76.325291,1248141.570767,2427897.990481,9.506425000000036,0.000597,0.9318639999999999,7.293838,
2020-02-15,NL-UT,77.97470799999999,937964.4686139999,2428895.012009,10.256561000000033,0.00047000000000000004,1.174672,8.147397999999999,
2020-02-15,NL-ZE,79.185334,987939.1299389999,2429653.3776599998,10.461095000000057,0.0008289999999999999,3.297872,10.04924,
2020-02-15,NL-ZH,79.185917,1085638.50827,2428922.9278740003,10.361962000000062,0.000678,1.7505419999999998,9.403153999999999,
2020-02-15,SE-AB,86.332216,110781.42749500001,2415339.608312,2.9139200000000187,0.002148,0.0,5.215558000000001,
2020-02-15,SE-AC,90.28548599999999,140023.955082,2281959.782904,-5.947707999999977,0.0016120000000000002,0.0,2.276389,
2020-02-15,SE-BD,86.988001,76406.192047,2265517.836886,-12.446194999999989,0.001052,0.0,1.433463,
2020-02-15,SE-C,88.110834,57708.443472000006,2409923.35355,2.670837000000006,0.002235,0.0,4.499796,
2020-02-15,SE-D,85.672871,66987.066688,2410077.544493,3.5317440000000033,0.0033179999999999998,0.0,4.383293,
2020-02-15,SE-E,89.326442,66666.884858,2393343.0936669996,3.8460019999999986,0.003482,0.0,4.671259,
2020-02-15,SE-F,95.565012,34570.976543000004,2362172.392335,3.4996340000000146,0.005313,0.0,4.829554,
2020-02-15,SE-G,96.1471,10490.327258,2380095.404584,3.8657310000000393,0.005463,0.0,4.268435,
2020-02-15,SE-H,91.322859,29180.076956,2406237.894963,4.0923460000000205,0.0034590000000000003,0.0,4.413851999999999,
2020-02-15,SE-I,92.518896,9021.210086,2429973.388683,3.628541000000041,0.005639,0.0,6.358527,
2020-02-15,SE-K,93.152451,29581.005069,2413582.20825,4.798929999999984,0.004005,0.0,4.794922,
2020-02-15,SE-M,92.82133499999999,52828.446385,2412170.107718,4.959719000000007,0.0037939999999999996,0.0,5.272616,
2020-02-15,SE-N,94.035607,27080.602276999998,2397811.068966,4.933910000000026,0.011307,0.0,6.085673,
2020-02-15,SE-O,95.049929,258233.900775,2382831.488377,4.597695000000044,0.009025,0.0,6.386956,
2020-02-15,SE-S,92.619658,398792.435321,2350605.2572939997,3.44746600000002,0.007540000000000001,0.0,4.703311,
2020-02-15,SE-T,91.72968399999999,77351.633058,2375628.520526,3.570560999999998,0.004922,0.0,4.718725,
2020-02-15,SE-U,86.993212,54196.638589999995,2394613.149145,3.3287770000000023,0.003297,0.0,4.1048540000000004,
2020-02-15,SE-W,90.5375,782539.844383,2297658.193374,1.016996000000006,0.0031379999999999997,0.0,3.758465,
2020-02-15,SE-X,86.495871,779576.412304,2350675.159382,1.1082850000000235,0.000865,0.0,3.161549,
2020-02-15,SE-Y,86.44305200000001,648763.4006010001,2335807.658094,-2.311097000000018,0.001326,0.0,2.121178,
2020-02-15,SE-Z,80.347975,1428513.686671,2249268.748462,-2.045500000000004,0.0009720000000000001,0.0,3.6916290000000003,
2020-02-16,DE-BB,59.691964,71680.948591,2398150.336179,11.39806900000002,0.002381,2.15064,6.984798,Brandenburg
2020-02-16,DE-BE,59.40955699999999,81840.16297,2402813.153846,11.664425999999992,0.0023239999999999997,4.622378,7.008421,Berlin
2020-02-16,DE-BW,52.042532,1134468.7870200002,2303501.2679689997,10.60978700000004,0.000175,5.963716000000001,4.552435,Baden-Württemberg
2020-02-16,DE-BY,60.833139,1417309.670928,2288621.444865,7.732125999999994,0.00010400000000000001,5.0195099999999995,3.601319,Bayern
2020-02-16,DE-HB,72.720405,11685.099043,2394093.887821,12.618426,0.008074,2.128205,10.50235,Bremen
2020-02-16,DE-HE,59.910493,610571.730954,2337651.946647,11.781812000000059,0.003952000000000001,4.172657,8.448642999999999,Hessen
2020-02-16,DE-HH,70.930334,15573.014393000001,2390072.143939,12.375945999999999,0.006314999999999999,0.166667,9.008302,Hamburg
2020-02-16,DE-MV,69.818665,45624.242306,2392858.416184,11.144049000000052,0.004640999999999999,0.211216,7.888859,Mecklenburg-Vorpommern
2020-02-16,DE-NI,70.159924,155358.763022,2382696.285088,12.237283000000048,0.008062999999999999,1.714376,9.269395,Niedersachsen
2020-02-16,DE-NW,68.720295,590976.641141,2361539.309274,12.45261800000003,0.009373000000000001,3.6901059999999997,9.658563000000001,Nordrhein-Westfalen
2020-02-16,DE-RP,62.079962,2202728.4363349997,2335395.07735,12.080356000000052,0.0046159999999999994,5.547005,8.292641999999999,Rheinland-Pfalz
2020-02-16,DE-SH,80.603193,22382.621279,2386873.664991,10.697620000000029,0.012884999999999999,0.064343,9.331656,Schleswig-Holstein
2020-02-16,DE-SL,64.712737,3236937.27038,2341198.287364,11.684954000000005,0.003256,6.076087,8.459715,Saarland
2020-02-16,DE-SN,52.870438,396505.750027,2345174.181982,10.442736000000025,0.00035499999999999996,4.206282,8.098987,Sachsen
2020-02-16,DE-ST,57.338917,388159.918963,2381671.737128,12.636517000000026,0.002473,1.867966,7.735612,Sachsen-Anhalt
2020-02-16,DE-TH,55.556999999999995,1027426.052301,2322608.3912939997,11.244362000000024,0.001163,3.988107,8.970429,Thüringen
2020-02-16,DK-81,89.176377,16374.118594999998,2361754.1720060003,7.990766000000065,0.017096,0.003814,10.959817999999999,
2020-02-16,DK-82,90.860442,5570.103426,2363557.699002,8.227236000000005,0.015923,0.013965,9.79792,
2020-02-16,DK-83,88.91510500000001,3836.9299109999997,2374510.7979119997,8.838716000000034,0.017851,0.038544,10.727688,
2020-02-16,DK-84,85.234536,7929.579729000001,2384068.0155889997,8.74623600000001,0.010864,0.004619,8.722739,
2020-02-16,DK-85,86.591942,26385.99693,2383918.77046,8.700011000000018,0.011965,0.02046,9.585465,
2020-02-16,NL-DR,82.829877,619.4159480000001,2392792.566099,11.359028000000023,0.0094,0.376963,10.06202,
2020-02-16,NL-FL,83.207584,979.470191,2394246.1550720003,11.119504000000006,0.012024,0.0,12.228019,
2020-02-16,NL-FR,88.819265,282.468329,2390736.148087,10.193314000000044,0.016807,1.104825,12.152863,
2020-02-16,NL-GE,77.981326,8870.430746,2395995.21238,12.428917000000013,0.008306000000000001,1.032832,10.512546,
2020-02-16,NL-GR,85.277301,282.16024300000004,2391703.2679560003,10.911143000000038,0.013997999999999998,0.969613,10.572721000000001,
2020-02-16,NL-LI,72.755882,769514.893089,2390480.727206,13.177841000000058,0.009529000000000001,3.252941,11.032047,
2020-02-16,NL-NB,77.307087,103590.71001,2399652.653237,12.710721000000035,0.009309999999999999,2.089532,10.903874,
2020-02-16,NL-NH,85.405834,1363.896327,2393060.450192,10.863500999999985,0.013526,0.718391,13.545323000000002,
2020-02-16,NL-OV,78.233892,6919.163587000001,2394616.824649,11.864829999999984,0.008004,0.006012,10.061991,
2020-02-16,NL-UT,81.020269,1568.3372160000001,2396974.973799,12.086575000000039,0.009067,0.7030569999999999,11.780786,
2020-02-16,NL-ZE,81.376762,7136.082914,2400280.051672,11.925606000000016,0.009828,2.300912,13.778154,
2020-02-16,NL-ZH,82.875823,2653.361611,2397907.9875270003,11.839654999999993,0.010142,1.37961,12.953733,
2020-02-16,SE-AB,86.118824,19414.690583,2363697.353484,6.383732000000009,0.00533,0.0,8.43806,
2020-02-16,SE-AC,94.65127700000001,64674.754071,2227187.22829,-1.3710120000000074,0.014637,0.0,4.034826,
2020-02-16,SE-BD,90.632489,3487.78541,2217851.575777,-7.096631999999943,0.01102,0.0,3.0742990000000003,
2020-02-16,SE-C,84.19114,20232.002887,2355574.688504,6.888427000000036,0.0040030000000000005,0.0,7.626119999999999,
2020-02-16,SE-D,84.762264,10379.115620999999,2358064.447137,7.305635000000052,0.006673,0.0,7.070991,
2020-02-16,SE-E,89.385446,34978.070569,2343163.248004,7.423016000000018,0.010469,0.0,7.2940570000000005,
2020-02-16,SE-F,94.974981,14280.220986000002,2315262.221182,6.723239000000035,0.020659,0.0,7.2838970000000005,
2020-02-16,SE-G,94.92147,32305.398420999998,2335243.324094,7.106599000000017,0.017206,0.0,6.458141,
2020-02-16,SE-H,90.166973,147349.243415,2359488.0403549997,7.665329999999983,0.009226999999999999,0.388094,6.8699770000000004,
2020-02-16,SE-I,89.52328299999999,212378.44826900001,2384538.469852,6.712387000000035,0.006658,0.061224,10.154337,
2020-02-16,SE-K,91.372214,49560.442672000005,2369538.025845,7.643274000000019,0.013403,0.055666,7.347498,
2020-02-16,SE-M,90.451674,10345.413345,2368643.007598,7.988652999999999,0.013443,0.013111000000000001,7.873947,
2020-02-16,SE-N,92.553386,173.988975,2351507.643319,7.181022000000041,0.02329,0.0,8.642623,
2020-02-16,SE-O,91.878475,4576.7282780000005,2332020.006985,6.745938000000024,0.023807,0.0,9.393179,
2020-02-16,SE-S,89.894703,6038.382929,2295095.56343,5.492646000000036,0.016189,0.0,7.54391,
2020-02-16,SE-T,89.058396,230.453844,2322314.4762669997,6.7290290000000255,0.012357,0.0,7.911997,
2020-02-16,SE-U,82.487677,2824.738681,2340134.117949,7.1971790000000055,0.006501000000000001,0.0,7.297197,
2020-02-16,SE-W,88.645888,13480.228765,2240246.132416,3.6981360000000336,0.011026000000000001,0.0,6.310601,
2020-02-16,SE-X,85.8557,28393.560644999998,2292290.858666,4.840804999999989,0.00634,0.0,6.130158,
2020-02-16,SE-Y,88.326774,70734.047562,2276523.676316,2.1989670000000388,0.012831,0.0,4.856569,
2020-02-16,SE-Z,87.84213199999999,365446.83343400003,2190324.4242310002,0.969722000000047,0.010506999999999999,0.0,5.1401900000000005,
2020-02-17,DE-BB,64.189273,900750.37285,2409194.305925,9.162595000000067,0.001005,2.631685,6.319781,Brandenburg
2020-02-17,DE-BE,62.309206999999994,927161.193182,2414022.65035,9.513694000000044,0.001129,4.93007,6.874067999999999,Berlin
2020-02-17,DE-BW,79.180284,202251.602841,2309722.188237,8.28379700000005,0.011789,4.179108,4.875928,Baden-Württemberg
2020-02-17,DE-BY,76.924236,1188775.891263,2291492.459386,7.663249000000064,0.005979,3.842018,3.896042,Bayern
2020-02-17,DE-HB,72.55534300000001,4220008.070513,2415939.7403849997,7.796262000000013,0.001953,4.641026,9.054753999999999,Bremen
2020-02-17,DE-HE,80.155843,302528.618408,2349892.518989,6.6915180000000305,0.005215,3.5001849999999997,5.661392,Hessen
2020-02-17,DE-HH,69.350916,4127214.0625,2410040.958333,7.787027000000023,0.002153,3.863636,7.758239,Hamburg
